"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"15344","GO:0070843",1.00000000002451,0.906329583370118,0,1,"misfolded protein transport","BP",1
"15345","GO:0070844",1.00000000002451,0.906329583370118,0,1,"polyubiquitinated protein transport","BP",1
"15346","GO:0070845",1.00000000002451,0.906329583370118,0,1,"polyubiquitinated misfolded protein transport","BP",1
"15347","GO:0070846",1.00000000002451,0.906329583370118,0,1,"Hsp90 deacetylation","BP",1
"15354","GO:0070856",1.00000000002451,0.906329583370118,0,1,"myosin VI light chain binding","MF",1
"15427","GO:0070974",1.00000000002451,0.906329583370118,0,1,"POU domain binding","MF",1
"15428","GO:0070975",1.00000000002451,0.906329583370118,0,1,"FHA domain binding","MF",1
"15433","GO:0070984",1.00000000002451,0.906329583370118,0,1,"SET domain binding","MF",1
"15436","GO:0070987",1.00000000002451,0.906329583370118,0,1,"error-free translesion synthesis","BP",1
"15459","GO:0071021",1.00000000002451,0.906329583370118,0,1,"U2-type post-spliceosomal complex","CC",1
"15494","GO:0071104",1.00000000002451,0.906329583370118,0,1,"response to interleukin-9","BP",1
"15500","GO:0071110",1.00000000002451,0.906329583370118,0,1,"histone biotinylation","BP",1
"15513","GO:0071164",1.00000000002451,0.906329583370118,0,1,"RNA trimethylguanosine synthase activity","MF",1
"15524","GO:0071206",1.00000000002451,0.906329583370118,0,1,"establishment of protein localization to juxtaparanode region of axon","BP",1
"15580","GO:0071314",1.00000000002451,0.906329583370118,0,1,"cellular response to cocaine","BP",1
"15581","GO:0071315",1.00000000002451,0.906329583370118,0,1,"cellular response to morphine","BP",1
"15588","GO:0071324",1.00000000002451,0.906329583370118,0,1,"cellular response to disaccharide stimulus","BP",1
"15590","GO:0071329",1.00000000002451,0.906329583370118,0,1,"cellular response to sucrose stimulus","BP",1
"15596","GO:0071338",1.00000000002451,0.906329583370118,0,1,"positive regulation of hair follicle cell proliferation","BP",1
"15632","GO:0071393",1.00000000002451,0.906329583370118,0,1,"cellular response to progesterone stimulus","BP",1
"15663","GO:0071441",1.00000000002451,0.906329583370118,0,1,"negative regulation of histone H3-K14 acetylation","BP",1
"15677","GO:0071464",1.00000000002451,0.906329583370118,0,1,"cellular response to hydrostatic pressure","BP",1
"15713","GO:0071528",1.00000000002451,0.906329583370118,0,1,"tRNA re-export from nucleus","BP",1
"15718","GO:0071540",1.00000000002451,0.906329583370118,0,1,"eukaryotic translation initiation factor 3 complex, eIF3e","CC",1
"15736","GO:0071561",1.00000000002451,0.906329583370118,0,1,"nucleus-vacuole junction","CC",1
"15748","GO:0071581",1.00000000002451,0.906329583370118,0,1,"regulation of zinc ion transmembrane import","BP",1
"15751","GO:0071584",1.00000000002451,0.906329583370118,0,1,"negative regulation of zinc ion transmembrane import","BP",1
"15752","GO:0071585",1.00000000002451,0.906329583370118,0,1,"detoxification of cadmium ion","BP",1
"15779","GO:0071626",1.00000000002451,0.906329583370118,0,1,"mastication","BP",1
"15790","GO:0071641",1.00000000002451,0.906329583370118,0,1,"negative regulation of macrophage inflammatory protein 1 alpha production","BP",1
"15812","GO:0071678",1.00000000002451,0.906329583370118,0,1,"olfactory bulb axon guidance","BP",1
"15837","GO:0071716",1.00000000002451,0.906329583370118,0,1,"leukotriene transport","BP",1
"15838","GO:0071718",1.00000000002451,0.906329583370118,0,1,"sodium-independent icosanoid transport","BP",1
"15865","GO:0071788",1.00000000002451,0.906329583370118,0,1,"endoplasmic reticulum tubular network maintenance","BP",1
"15867","GO:0071795",1.00000000002451,0.906329583370118,0,1,"K11-linked polyubiquitin modification-dependent protein binding","MF",1
"15874","GO:0071802",1.00000000002451,0.906329583370118,0,1,"negative regulation of podosome assembly","BP",1
"15878","GO:0071812",1.00000000002451,0.906329583370118,0,1,"positive regulation of fever generation by positive regulation of prostaglandin secretion","BP",1
"15899","GO:0071848",1.00000000002451,0.906329583370118,0,1,"positive regulation of ERK1 and ERK2 cascade via TNFSF11-mediated signaling","BP",1
"15920","GO:0071882",1.00000000002451,0.906329583370118,0,1,"phospholipase C-activating adrenergic receptor signaling pathway","BP",1
"15937","GO:0071908",1.00000000002451,0.906329583370118,0,1,"determination of intestine left/right asymmetry","BP",1
"15938","GO:0071909",1.00000000002451,0.906329583370118,0,1,"determination of stomach left/right asymmetry","BP",1
"15952","GO:0071934",1.00000000002451,0.906329583370118,0,1,"thiamine transmembrane transport","BP",1
"15973","GO:0071988",1.00000000002451,0.906329583370118,0,1,"protein localization to spindle pole body","BP",1
"15996","GO:0072036",1.00000000002451,0.906329583370118,0,1,"mesenchymal to epithelial transition involved in renal vesicle formation","BP",1
"16006","GO:0072053",1.00000000002451,0.906329583370118,0,1,"renal inner medulla development","BP",1
"16007","GO:0072054",1.00000000002451,0.906329583370118,0,1,"renal outer medulla development","BP",1
"16038","GO:0072105",1.00000000002451,0.906329583370118,0,1,"ureteric peristalsis","BP",1
"16045","GO:0072114",1.00000000002451,0.906329583370118,0,1,"pronephros morphogenesis","BP",1
"16095","GO:0072195",1.00000000002451,0.906329583370118,0,1,"kidney smooth muscle cell differentiation","BP",1
"16103","GO:0072204",1.00000000002451,0.906329583370118,0,1,"cell-cell signaling involved in metanephros development","BP",1
"16142","GO:0072274",1.00000000002451,0.906329583370118,0,1,"metanephric glomerular basement membrane development","BP",1
"16150","GO:0072285",1.00000000002451,0.906329583370118,0,1,"mesenchymal to epithelial transition involved in metanephric renal vesicle formation","BP",1
"16191","GO:0072382",1.00000000002451,0.906329583370118,0,1,"minus-end-directed vesicle transport along microtubule","BP",1
"16226","GO:0072517",1.00000000002451,0.906329583370118,0,1,"host cell viral assembly compartment","CC",1
"16264","GO:0072571",1.00000000002451,0.906329583370118,0,1,"mono-ADP-D-ribose binding","MF",1
"16266","GO:0072573",1.00000000002451,0.906329583370118,0,1,"tolerance induction to lipopolysaccharide","BP",1
"16347","GO:0072739",1.00000000002451,0.906329583370118,0,1,"response to anisomycin","BP",1
"16370","GO:0080048",1.00000000002451,0.906329583370118,0,1,"GDP-D-glucose phosphorylase activity","MF",1
"16385","GO:0080163",1.00000000002451,0.906329583370118,0,1,"regulation of protein serine/threonine phosphatase activity","BP",1
"16420","GO:0086039",1.00000000002451,0.906329583370118,0,1,"calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential","MF",1
"16421","GO:0086041",1.00000000002451,0.906329583370118,0,1,"voltage-gated potassium channel activity involved in SA node cell action potential depolarization","MF",1
"16434","GO:0086057",1.00000000002451,0.906329583370118,0,1,"voltage-gated calcium channel activity involved in bundle of His cell action potential","MF",1
"16436","GO:0086060",1.00000000002451,0.906329583370118,0,1,"voltage-gated sodium channel activity involved in AV node cell action potential","MF",1
"16437","GO:0086061",1.00000000002451,0.906329583370118,0,1,"voltage-gated sodium channel activity involved in bundle of His cell action potential","MF",1
"16439","GO:0086063",1.00000000002451,0.906329583370118,0,1,"voltage-gated sodium channel activity involved in SA node cell action potential","MF",1
"16447","GO:0086072",1.00000000002451,0.906329583370118,0,1,"AV node cell-bundle of His cell adhesion involved in cell communication","BP",1
"16454","GO:0086082",1.00000000002451,0.906329583370118,0,1,"cell adhesive protein binding involved in AV node cell-bundle of His cell communication","MF",1
"16536","GO:0090126",1.00000000002451,0.906329583370118,0,1,"protein-containing complex assembly involved in synapse maturation","BP",1
"16603","GO:0090214",1.00000000002451,0.906329583370118,0,1,"spongiotrophoblast layer developmental growth","BP",1
"16604","GO:0090215",1.00000000002451,0.906329583370118,0,1,"regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity","BP",1
"16605","GO:0090216",1.00000000002451,0.906329583370118,0,1,"positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity","BP",1
"16625","GO:0090246",1.00000000002451,0.906329583370118,0,1,"convergent extension involved in somitogenesis","BP",1
"16628","GO:0090251",1.00000000002451,0.906329583370118,0,1,"protein localization involved in establishment of planar polarity","BP",1
"16632","GO:0090260",1.00000000002451,0.906329583370118,0,1,"negative regulation of retinal ganglion cell axon guidance","BP",1
"16644","GO:0090275",1.00000000002451,0.906329583370118,0,1,"negative regulation of somatostatin secretion","BP",1
"16651","GO:0090282",1.00000000002451,0.906329583370118,0,1,"positive regulation of transcription involved in G2/M transition of mitotic cell cycle","BP",1
"16653","GO:0090284",1.00000000002451,0.906329583370118,0,1,"positive regulation of protein glycosylation in Golgi","BP",1
"16717","GO:0090389",1.00000000002451,0.906329583370118,0,1,"phagosome-lysosome fusion involved in apoptotic cell clearance","BP",1
"16727","GO:0090425",1.00000000002451,0.906329583370118,0,1,"acinar cell differentiation","BP",1
"16732","GO:0090472",1.00000000002451,0.906329583370118,0,1,"dibasic protein processing","BP",1
"16751","GO:0090534",1.00000000002451,0.906329583370118,0,1,"calcium ion-transporting ATPase complex","CC",1
"16770","GO:0090600",1.00000000002451,0.906329583370118,0,1,"alpha-1,3-glucosidase activity","MF",1
"16792","GO:0090667",1.00000000002451,0.906329583370118,0,1,"cell chemotaxis to vascular endothelial growth factor","BP",1
"16793","GO:0090668",1.00000000002451,0.906329583370118,0,1,"endothelial cell chemotaxis to vascular endothelial growth factor","BP",1
"16843","GO:0097045",1.00000000002451,0.906329583370118,0,1,"phosphatidylserine exposure on blood platelet","BP",1
"16849","GO:0097056",1.00000000002451,0.906329583370118,0,1,"selenocysteinyl-tRNA(Sec) biosynthetic process","BP",1
"16863","GO:0097086",1.00000000002451,0.906329583370118,0,1,"amniotic stem cell differentiation","BP",1
"16909","GO:0097161",1.00000000002451,0.906329583370118,0,1,"DH domain binding","MF",1
"16962","GO:0097254",1.00000000002451,0.906329583370118,0,1,"renal tubular secretion","BP",1
"16967","GO:0097274",1.00000000002451,0.906329583370118,0,1,"urea homeostasis","BP",1
"16973","GO:0097298",1.00000000002451,0.906329583370118,0,1,"regulation of nucleus size","BP",1
"16978","GO:0097310",1.00000000002451,0.906329583370118,0,1,"cap2 mRNA methylation","BP",1
"16983","GO:0097326",1.00000000002451,0.906329583370118,0,1,"melanocyte adhesion","BP",1
"17010","GO:0097393",1.00000000002451,0.906329583370118,0,1,"telomeric repeat-containing RNA transcription","BP",1
"17011","GO:0097394",1.00000000002451,0.906329583370118,0,1,"telomeric repeat-containing RNA transcription by RNA polymerase II","BP",1
"17015","GO:0097401",1.00000000002451,0.906329583370118,0,1,"synaptic vesicle lumen acidification","BP",1
"17050","GO:0097474",1.00000000002451,0.906329583370118,0,1,"retinal cone cell apoptotic process","BP",1
"17052","GO:0097476",1.00000000002451,0.906329583370118,0,1,"spinal cord motor neuron migration","BP",1
"17053","GO:0097477",1.00000000002451,0.906329583370118,0,1,"lateral motor column neuron migration","BP",1
"17086","GO:0097534",1.00000000002451,0.906329583370118,0,1,"lymphoid lineage cell migration","BP",1
"17087","GO:0097535",1.00000000002451,0.906329583370118,0,1,"lymphoid lineage cell migration into thymus","BP",1
"17103","GO:0097598",1.00000000002451,0.906329583370118,0,1,"sperm cytoplasmic droplet","CC",1
"17136","GO:0097692",1.00000000002451,0.906329583370118,0,1,"histone H3-K4 monomethylation","BP",1
"17140","GO:0097699",1.00000000002451,0.906329583370118,0,1,"vascular endothelial cell response to fluid shear stress","BP",1
"17171","GO:0098530",1.00000000002451,0.906329583370118,0,1,"positive regulation of strand invasion","BP",1
"17192","GO:0098577",1.00000000002451,0.906329583370118,0,1,"inactive sex chromosome","CC",1
"17195","GO:0098583",1.00000000002451,0.906329583370118,0,1,"learned vocalization behavior","BP",1
"17214","GO:0098637",1.00000000002451,0.906329583370118,0,1,"protein complex involved in cell-matrix adhesion","CC",1
"17216","GO:0098640",1.00000000002451,0.906329583370118,0,1,"integrin binding involved in cell-matrix adhesion","MF",1
"17232","GO:0098674",1.00000000002451,0.906329583370118,0,1,"extrinsic component of neuronal dense core vesicle membrane","CC",1
"17233","GO:0098675",1.00000000002451,0.906329583370118,0,1,"intrinsic component of neuronal dense core vesicle membrane","CC",1
"17244","GO:0098695",1.00000000002451,0.906329583370118,0,1,"inositol 1,4,5-trisphosphate receptor activity involved in regulation of postsynaptic cytosolic calcium levels","MF",1
"17262","GO:0098736",1.00000000002451,0.906329583370118,0,1,"negative regulation of the force of heart contraction","BP",1
"17338","GO:0098872",1.00000000002451,0.906329583370118,0,1,"G protein-coupled neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration","MF",1
"17355","GO:0098894",1.00000000002451,0.906329583370118,0,1,"extrinsic component of presynaptic endocytic zone membrane","CC",1
"17358","GO:0098897",1.00000000002451,0.906329583370118,0,1,"spine apparatus membrane","CC",1
"17381","GO:0098922",1.00000000002451,0.906329583370118,0,1,"extrinsic component of dense core granule membrane","CC",1
"17384","GO:0098925",1.00000000002451,0.906329583370118,0,1,"retrograde trans-synaptic signaling by nitric oxide, modulating synaptic transmission","BP",1
"17392","GO:0098939",1.00000000002451,0.906329583370118,0,1,"dendritic transport of mitochondrion","BP",1
"17400","GO:0098952",1.00000000002451,0.906329583370118,0,1,"intrinsic component of spine apparatus membrane","CC",1
"17404","GO:0098956",1.00000000002451,0.906329583370118,0,1,"intrinsic component of dense core granule membrane","CC",1
"17419","GO:0098972",1.00000000002451,0.906329583370118,0,1,"anterograde dendritic transport of mitochondrion","BP",1
"17452","GO:0099040",1.00000000002451,0.906329583370118,0,1,"ceramide translocation","BP",1
"17463","GO:0099065",1.00000000002451,0.906329583370118,0,1,"integral component of spine apparatus membrane","CC",1
"17464","GO:0099066",1.00000000002451,0.906329583370118,0,1,"integral component of neuronal dense core vesicle membrane","CC",1
"17474","GO:0099082",1.00000000002451,0.906329583370118,0,1,"retrograde trans-synaptic signaling by neuropeptide","BP",1
"17475","GO:0099083",1.00000000002451,0.906329583370118,0,1,"retrograde trans-synaptic signaling by neuropeptide, modulating synaptic transmission","BP",1
"17491","GO:0099115",1.00000000002451,0.906329583370118,0,1,"chromosome, subtelomeric region","CC",1
"17496","GO:0099140",1.00000000002451,0.906329583370118,0,1,"presynaptic actin cytoskeleton organization","BP",1
"17524","GO:0099187",1.00000000002451,0.906329583370118,0,1,"presynaptic cytoskeleton organization","BP",1
"17526","GO:0099189",1.00000000002451,0.906329583370118,0,1,"postsynaptic spectrin-associated cytoskeleton","CC",1
"17530","GO:0099400",1.00000000002451,0.906329583370118,0,1,"caveola neck","CC",1
"17569","GO:0099546",1.00000000002451,0.906329583370118,0,1,"protein catabolic process, modulating synaptic transmission","BP",1
"17597","GO:0099582",1.00000000002451,0.906329583370118,0,1,"neurotransmitter receptor activity involved in regulation of presynaptic cytosolic calcium ion concentration","MF",1
"17600","GO:0099588",1.00000000002451,0.906329583370118,0,1,"positive regulation of postsynaptic cytosolic calcium concentration","BP",1
"17606","GO:0099606",1.00000000002451,0.906329583370118,0,1,"microtubule plus-end directed mitotic chromosome migration","BP",1
"17607","GO:0099607",1.00000000002451,0.906329583370118,0,1,"lateral attachment of mitotic spindle microtubules to kinetochore","BP",1
"17647","GO:0102131",1.00000000002451,0.906329583370118,0,1,"3-oxo-glutaryl-[acp] methyl ester reductase activity","MF",1
"17648","GO:0102132",1.00000000002451,0.906329583370118,0,1,"3-oxo-pimeloyl-[acp] methyl ester reductase activity","MF",1
"17649","GO:0102166",1.00000000002451,0.906329583370118,0,1,"[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine O-N-acetyl-alpha-D-glucosaminase activity","MF",1
"17650","GO:0102167",1.00000000002451,0.906329583370118,0,1,"[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine O-N-acetyl-alpha-D-glucosaminase activity","MF",1
"17664","GO:0102490",1.00000000002451,0.906329583370118,0,1,"8-oxo-dGTP phosphohydrolase activity","MF",1
"17666","GO:0102571",1.00000000002451,0.906329583370118,0,1,"[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity","MF",1
"17676","GO:0106003",1.00000000002451,0.906329583370118,0,1,"amyloid-beta complex","CC",1
"17686","GO:0106022",1.00000000002451,0.906329583370118,0,1,"positive regulation of vesicle docking","BP",1
"17688","GO:0106028",1.00000000002451,0.906329583370118,0,1,"neuron projection retraction","BP",1
"17712","GO:0106088",1.00000000002451,0.906329583370118,0,1,"regulation of cell adhesion involved in sprouting angiogenesis","BP",1
"17713","GO:0106089",1.00000000002451,0.906329583370118,0,1,"negative regulation of cell adhesion involved in sprouting angiogenesis","BP",1
"17716","GO:0106096",1.00000000002451,0.906329583370118,0,1,"response to ceramide","BP",1
"17738","GO:0110028",1.00000000002451,0.906329583370118,0,1,"positive regulation of mitotic spindle organization","BP",1
"17742","GO:0110057",1.00000000002451,0.906329583370118,0,1,"regulation of blood vessel endothelial cell differentiation","BP",1
"17743","GO:0110059",1.00000000002451,0.906329583370118,0,1,"negative regulation of blood vessel endothelial cell differentiation","BP",1
"17800","GO:0120063",1.00000000002451,0.906329583370118,0,1,"stomach smooth muscle contraction","BP",1
"17801","GO:0120064",1.00000000002451,0.906329583370118,0,1,"stomach pylorus smooth muscle contraction","BP",1
"17802","GO:0120065",1.00000000002451,0.906329583370118,0,1,"pyloric antrum smooth muscle contraction","BP",1
"17803","GO:0120071",1.00000000002451,0.906329583370118,0,1,"regulation of pyloric antrum smooth muscle contraction","BP",1
"17804","GO:0120072",1.00000000002451,0.906329583370118,0,1,"positive regulation of pyloric antrum smooth muscle contraction","BP",1
"17828","GO:0120187",1.00000000002451,0.906329583370118,0,1,"positive regulation of protein localization to chromatin","BP",1
"17837","GO:0140018",1.00000000002451,0.906329583370118,0,1,"regulation of cytoplasmic translational fidelity","BP",1
"17855","GO:0140064",1.00000000002451,0.906329583370118,0,1,"peptide crotonyltransferase activity","MF",1
"17856","GO:0140065",1.00000000002451,0.906329583370118,0,1,"peptide butyryltransferase activity","MF",1
"17858","GO:0140067",1.00000000002451,0.906329583370118,0,1,"peptidyl-lysine butyrylation","BP",1
"17859","GO:0140068",1.00000000002451,0.906329583370118,0,1,"histone crotonyltransferase activity","MF",1
"17860","GO:0140069",1.00000000002451,0.906329583370118,0,1,"histone butyryltransferase activity","MF",1
"17861","GO:0140074",1.00000000002451,0.906329583370118,0,1,"cardiac endothelial to mesenchymal transition","BP",1
"17882","GO:0140205",1.00000000002451,0.906329583370118,0,1,"oligopeptide import across plasma membrane","BP",1
"17883","GO:0140206",1.00000000002451,0.906329583370118,0,1,"dipeptide import across plasma membrane","BP",1
"17893","GO:0140246",1.00000000002451,0.906329583370118,0,1,"protein catabolic process at synapse","BP",1
"17896","GO:0140261",1.00000000002451,0.906329583370118,0,1,"BCOR complex","CC",1
"17904","GO:0140321",1.00000000002451,0.906329583370118,0,1,"negative regulation by symbiont of host autophagy","BP",1
"17921","GO:0150002",1.00000000002451,0.906329583370118,0,1,"distal dendrite","CC",1
"17926","GO:0150014",1.00000000002451,0.906329583370118,0,1,"apical distal dendrite","CC",1
"17934","GO:0150033",1.00000000002451,0.906329583370118,0,1,"negative regulation of protein localization to lysosome","BP",1
"17939","GO:0150058",1.00000000002451,0.906329583370118,0,1,"amylin receptor complex 3","CC",1
"17953","GO:0150089",1.00000000002451,0.906329583370118,0,1,"multiple spine synapse organization","BP",1
"17954","GO:0150090",1.00000000002451,0.906329583370118,0,1,"multiple spine synapse organization, single dendrite","BP",1
"18002","GO:1900062",1.00000000002451,0.906329583370118,0,1,"regulation of replicative cell aging","BP",1
"18010","GO:1900081",1.00000000002451,0.906329583370118,0,1,"regulation of arginine catabolic process","BP",1
"18011","GO:1900082",1.00000000002451,0.906329583370118,0,1,"negative regulation of arginine catabolic process","BP",1
"18052","GO:1900143",1.00000000002451,0.906329583370118,0,1,"positive regulation of oligodendrocyte apoptotic process","BP",1
"18101","GO:1900243",1.00000000002451,0.906329583370118,0,1,"negative regulation of synaptic vesicle endocytosis","BP",1
"18116","GO:1900276",1.00000000002451,0.906329583370118,0,1,"regulation of proteinase activated receptor activity","BP",1
"18123","GO:1900369",1.00000000002451,0.906329583370118,0,1,"negative regulation of RNA interference","BP",1
"18124","GO:1900370",1.00000000002451,0.906329583370118,0,1,"positive regulation of RNA interference","BP",1
"18154","GO:1900719",1.00000000002451,0.906329583370118,0,1,"regulation of uterine smooth muscle relaxation","BP",1
"18155","GO:1900721",1.00000000002451,0.906329583370118,0,1,"positive regulation of uterine smooth muscle relaxation","BP",1
"18159","GO:1900737",1.00000000002451,0.906329583370118,0,1,"negative regulation of phospholipase C-activating G protein-coupled receptor signaling pathway","BP",1
"18169","GO:1900753",1.00000000002451,0.906329583370118,0,1,"doxorubicin transport","BP",1
"18173","GO:1900827",1.00000000002451,0.906329583370118,0,1,"positive regulation of membrane depolarization during cardiac muscle cell action potential","BP",1
"18196","GO:1901053",1.00000000002451,0.906329583370118,0,1,"sarcosine catabolic process","BP",1
"18203","GO:1901074",1.00000000002451,0.906329583370118,0,1,"regulation of engulfment of apoptotic cell","BP",1
"18204","GO:1901076",1.00000000002451,0.906329583370118,0,1,"positive regulation of engulfment of apoptotic cell","BP",1
"18210","GO:1901086",1.00000000002451,0.906329583370118,0,1,"benzylpenicillin metabolic process","BP",1
"18239","GO:1901202",1.00000000002451,0.906329583370118,0,1,"negative regulation of extracellular matrix assembly","BP",1
"18241","GO:1901207",1.00000000002451,0.906329583370118,0,1,"regulation of heart looping","BP",1
"18242","GO:1901208",1.00000000002451,0.906329583370118,0,1,"negative regulation of heart looping","BP",1
"18243","GO:1901210",1.00000000002451,0.906329583370118,0,1,"regulation of cardiac chamber formation","BP",1
"18244","GO:1901211",1.00000000002451,0.906329583370118,0,1,"negative regulation of cardiac chamber formation","BP",1
"18254","GO:1901227",1.00000000002451,0.906329583370118,0,1,"negative regulation of transcription from RNA polymerase II promoter involved in heart development","BP",1
"18264","GO:1901254",1.00000000002451,0.906329583370118,0,1,"positive regulation of intracellular transport of viral material","BP",1
"18276","GO:1901297",1.00000000002451,0.906329583370118,0,1,"positive regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment","BP",1
"18293","GO:1901340",1.00000000002451,0.906329583370118,0,1,"negative regulation of store-operated calcium channel activity","BP",1
"18311","GO:1901383",1.00000000002451,0.906329583370118,0,1,"negative regulation of chorionic trophoblast cell proliferation","BP",1
"18317","GO:1901390",1.00000000002451,0.906329583370118,0,1,"positive regulation of transforming growth factor beta activation","BP",1
"18318","GO:1901392",1.00000000002451,0.906329583370118,0,1,"regulation of transforming growth factor beta1 activation","BP",1
"18319","GO:1901394",1.00000000002451,0.906329583370118,0,1,"positive regulation of transforming growth factor beta1 activation","BP",1
"18334","GO:1901494",1.00000000002451,0.906329583370118,0,1,"regulation of cysteine metabolic process","BP",1
"18368","GO:1901580",1.00000000002451,0.906329583370118,0,1,"regulation of telomeric RNA transcription from RNA pol II promoter","BP",1
"18369","GO:1901581",1.00000000002451,0.906329583370118,0,1,"negative regulation of telomeric RNA transcription from RNA pol II promoter","BP",1
"18370","GO:1901582",1.00000000002451,0.906329583370118,0,1,"positive regulation of telomeric RNA transcription from RNA pol II promoter","BP",1
"18395","GO:1901631",1.00000000002451,0.906329583370118,0,1,"positive regulation of presynaptic membrane organization","BP",1
"18418","GO:1901675",1.00000000002451,0.906329583370118,0,1,"negative regulation of histone H3-K27 acetylation","BP",1
"18440","GO:1901748",1.00000000002451,0.906329583370118,0,1,"leukotriene D4 metabolic process","BP",1
"18441","GO:1901750",1.00000000002451,0.906329583370118,0,1,"leukotriene D4 biosynthetic process","BP",1
"18492","GO:1901954",1.00000000002451,0.906329583370118,0,1,"regulation of retrograde dense core granule transport","BP",1
"18493","GO:1901956",1.00000000002451,0.906329583370118,0,1,"positive regulation of retrograde dense core granule transport","BP",1
"18512","GO:1901994",1.00000000002451,0.906329583370118,0,1,"negative regulation of meiotic cell cycle phase transition","BP",1
"18531","GO:1902038",1.00000000002451,0.906329583370118,0,1,"positive regulation of hematopoietic stem cell differentiation","BP",1
"18538","GO:1902064",1.00000000002451,0.906329583370118,0,1,"regulation of transcription from RNA polymerase II promoter involved in spermatogenesis","BP",1
"18546","GO:1902076",1.00000000002451,0.906329583370118,0,1,"regulation of lateral motor column neuron migration","BP",1
"18547","GO:1902078",1.00000000002451,0.906329583370118,0,1,"positive regulation of lateral motor column neuron migration","BP",1
"18552","GO:1902093",1.00000000002451,0.906329583370118,0,1,"positive regulation of flagellated sperm motility","BP",1
"18556","GO:1902102",1.00000000002451,0.906329583370118,0,1,"regulation of metaphase/anaphase transition of meiotic cell cycle","BP",1
"18557","GO:1902103",1.00000000002451,0.906329583370118,0,1,"negative regulation of metaphase/anaphase transition of meiotic cell cycle","BP",1
"18568","GO:1902145",1.00000000002451,0.906329583370118,0,1,"regulation of response to cell cycle checkpoint signaling","BP",1
"18569","GO:1902151",1.00000000002451,0.906329583370118,0,1,"regulation of response to DNA integrity checkpoint signaling","BP",1
"18570","GO:1902153",1.00000000002451,0.906329583370118,0,1,"regulation of response to DNA damage checkpoint signaling","BP",1
"18584","GO:1902178",1.00000000002451,0.906329583370118,0,1,"fibroblast growth factor receptor apoptotic signaling pathway","BP",1
"18618","GO:1902257",1.00000000002451,0.906329583370118,0,1,"negative regulation of apoptotic process involved in outflow tract morphogenesis","BP",1
"18630","GO:1902277",1.00000000002451,0.906329583370118,0,1,"negative regulation of pancreatic amylase secretion","BP",1
"18657","GO:1902358",1.00000000002451,0.906329583370118,0,1,"sulfate transmembrane transport","BP",1
"18660","GO:1902363",1.00000000002451,0.906329583370118,0,1,"regulation of protein localization to spindle pole body","BP",1
"18661","GO:1902365",1.00000000002451,0.906329583370118,0,1,"positive regulation of protein localization to spindle pole body","BP",1
"18666","GO:1902378",1.00000000002451,0.906329583370118,0,1,"VEGF-activated neuropilin signaling pathway involved in axon guidance","BP",1
"18694","GO:1902464",1.00000000002451,0.906329583370118,0,1,"regulation of histone H3-K27 trimethylation","BP",1
"18695","GO:1902466",1.00000000002451,0.906329583370118,0,1,"positive regulation of histone H3-K27 trimethylation","BP",1
"18753","GO:1902618",1.00000000002451,0.906329583370118,0,1,"cellular response to fluoride","BP",1
"18760","GO:1902631",1.00000000002451,0.906329583370118,0,1,"negative regulation of membrane hyperpolarization","BP",1
"18803","GO:1902748",1.00000000002451,0.906329583370118,0,1,"positive regulation of lens fiber cell differentiation","BP",1
"18824","GO:1902846",1.00000000002451,0.906329583370118,0,1,"positive regulation of mitotic spindle elongation","BP",1
"18833","GO:1902867",1.00000000002451,0.906329583370118,0,1,"negative regulation of retina development in camera-type eye","BP",1
"18834","GO:1902869",1.00000000002451,0.906329583370118,0,1,"regulation of amacrine cell differentiation","BP",1
"18835","GO:1902870",1.00000000002451,0.906329583370118,0,1,"negative regulation of amacrine cell differentiation","BP",1
"18839","GO:1902889",1.00000000002451,0.906329583370118,0,1,"protein localization to spindle microtubule","BP",1
"18863","GO:1902945",1.00000000002451,0.906329583370118,0,1,"metalloendopeptidase activity involved in amyloid precursor protein catabolic process","MF",1
"18916","GO:1903027",1.00000000002451,0.906329583370118,0,1,"regulation of opsonization","BP",1
"18917","GO:1903028",1.00000000002451,0.906329583370118,0,1,"positive regulation of opsonization","BP",1
"18927","GO:1903045",1.00000000002451,0.906329583370118,0,1,"neural crest cell migration involved in sympathetic nervous system development","BP",1
"18936","GO:1903056",1.00000000002451,0.906329583370118,0,1,"regulation of melanosome organization","BP",1
"18948","GO:1903087",1.00000000002451,0.906329583370118,0,1,"mitotic spindle pole body duplication","BP",1
"18959","GO:1903123",1.00000000002451,0.906329583370118,0,1,"regulation of thioredoxin peroxidase activity","BP",1
"18960","GO:1903124",1.00000000002451,0.906329583370118,0,1,"negative regulation of thioredoxin peroxidase activity","BP",1
"18961","GO:1903125",1.00000000002451,0.906329583370118,0,1,"negative regulation of thioredoxin peroxidase activity by peptidyl-threonine phosphorylation","BP",1
