"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"1328","GO:0002951",1.0000000000306,0.931185428710062,0,1,"leukotriene-C(4) hydrolase","MF",1
"18440","GO:1901748",1.0000000000306,0.931185428710062,0,1,"leukotriene D4 metabolic process","BP",1
"18441","GO:1901750",1.0000000000306,0.931185428710062,0,1,"leukotriene D4 biosynthetic process","BP",1
"6657","GO:0021823",1.00000000003061,0.807419917264154,0,3,"cerebral cortex tangential migration using cell-cell interactions","BP",1
"6658","GO:0021825",1.00000000003061,0.807419917264154,0,3,"substrate-dependent cerebral cortex tangential migration","BP",1
"6660","GO:0021827",1.00000000003061,0.807419917264154,0,3,"postnatal olfactory bulb interneuron migration","BP",1
"20302","GO:1990071",1.00000000003061,0.897378123140096,0,2,"TRAPPII protein complex","CC",1
"3279","GO:0006784",1.00000000003062,0.876467614947435,0,2,"heme A biosynthetic process","BP",1
"11828","GO:0046160",1.00000000003062,0.876467614947435,0,2,"heme a metabolic process","BP",1
"8549","GO:0033183",1.00000000003063,0.867074552671483,0,2,"negative regulation of histone ubiquitination","BP",1
"18284","GO:1901314",1.00000000003063,0.867074552671483,0,2,"regulation of histone H2A K63-linked ubiquitination","BP",1
"18285","GO:1901315",1.00000000003063,0.867074552671483,0,2,"negative regulation of histone H2A K63-linked ubiquitination","BP",1
"16303","GO:0072658",1.00000000003063,0.867074552671481,0,2,"maintenance of protein location in membrane","BP",1
"16305","GO:0072660",1.00000000003063,0.867074552671481,0,2,"maintenance of protein location in plasma membrane","BP",1
"19319","GO:1903892",1.00000000003064,0.86875864011979,0,2,"negative regulation of ATF6-mediated unfolded protein response","BP",1
"15743","GO:0071573",1.00000000003065,0.938812565623294,0,1,"shelterin complex assembly","BP",1
"19784","GO:1904790",1.00000000003065,0.938812565623294,0,1,"regulation of shelterin complex assembly","BP",1
"19785","GO:1904792",1.00000000003065,0.938812565623294,0,1,"positive regulation of shelterin complex assembly","BP",1
"19815","GO:1904850",1.00000000003065,0.938812565623294,0,1,"negative regulation of establishment of protein localization to telomere","BP",1
"19848","GO:1904910",1.00000000003065,0.938812565623294,0,1,"regulation of establishment of RNA localization to telomere","BP",1
"19849","GO:1904911",1.00000000003065,0.938812565623294,0,1,"negative regulation of establishment of RNA localization to telomere","BP",1
"5574","GO:0016300",1.00000000003067,0.809061301369651,0,3,"tRNA (uracil) methyltransferase activity","MF",1
"14579","GO:0061324",1.00000000003068,0.867303767211746,0,2,"canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation","BP",1
"9099","GO:0034667",1.00000000003069,0.868023675880774,0,2,"integrin alpha3-beta1 complex","CC",1
"3797","GO:0008192",1.0000000000307,0.869894584485134,0,2,"RNA guanylyltransferase activity","MF",1
"11355","GO:0045163",1.0000000000307,0.809443949382165,0,3,"clustering of voltage-gated potassium channels","BP",1
"13293","GO:0051429",1.0000000000307,0.842251228838342,0,3,"corticotropin-releasing hormone receptor binding","MF",1
"13294","GO:0051430",1.0000000000307,0.842251228838342,0,3,"corticotropin-releasing hormone receptor 1 binding","MF",1
"3524","GO:0007199",1.0000000000307,0.819774580395424,0,3,"G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger","BP",1
"466","GO:0001555",1.00000000003071,0.931171006774237,0,1,"oocyte growth","BP",1
"973","GO:0002362",1.00000000003072,0.873928848766355,0,2,"CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment","BP",1
"14180","GO:0060529",1.00000000003072,0.870803671609514,0,2,"squamous basal epithelial stem cell differentiation involved in prostate gland acinus development","BP",1
"2732","GO:0005944",1.00000000003073,0.807751595678177,0,3,"phosphatidylinositol 3-kinase complex, class IB","CC",1
"1876","GO:0004382",1.00000000003077,0.867715764046892,0,2,"guanosine-diphosphatase activity","MF",1
"6046","GO:0018103",1.00000000003077,0.80814069484505,0,3,"protein C-linked glycosylation","BP",1
"6080","GO:0018211",1.00000000003077,0.80814069484505,0,3,"peptidyl-tryptophan modification","BP",1
"6101","GO:0018317",1.00000000003077,0.80814069484505,0,3,"protein C-linked glycosylation via tryptophan","BP",1
"6117","GO:0018406",1.00000000003077,0.80814069484505,0,3,"protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan","BP",1
"13712","GO:0052905",1.00000000003077,0.819454749449006,0,3,"tRNA (guanine(9)-N(1))-methyltransferase activity","MF",1
"1909","GO:0004454",1.00000000003078,0.94704080710171,0,1,"ketohexokinase activity","MF",1
"8615","GO:0033364",1.00000000003079,0.889220880553178,0,2,"mast cell secretory granule organization","BP",1
"11509","GO:0045583",1.00000000003079,0.867994941370725,0,2,"regulation of cytotoxic T cell differentiation","BP",1
"11510","GO:0045585",1.00000000003079,0.867994941370725,0,2,"positive regulation of cytotoxic T cell differentiation","BP",1
"4847","GO:0010899",1.00000000003081,0.868767822329166,0,2,"regulation of phosphatidylcholine catabolic process","BP",1
"7197","GO:0030683",1.00000000003082,0.933874987348452,0,1,"mitigation of host immune response by virus","BP",1
"12824","GO:0050690",1.00000000003082,0.933874987348452,0,1,"regulation of defense response to virus by virus","BP",1
"4875","GO:0010938",1.00000000003083,0.931727217412925,0,1,"cytoplasmic microtubule depolymerization","BP",1
"14091","GO:0060404",1.00000000003083,0.931727217412925,0,1,"axonemal microtubule depolymerization","BP",1
"14652","GO:0061523",1.00000000003083,0.931727217412925,0,1,"cilium disassembly","BP",1
"15158","GO:0070462",1.00000000003083,0.931727217412925,0,1,"plus-end specific microtubule depolymerization","BP",1
"15414","GO:0070950",1.00000000003083,0.93225737185285,0,1,"regulation of neutrophil mediated killing of bacterium","BP",1
"15415","GO:0070951",1.00000000003083,0.93225737185285,0,1,"regulation of neutrophil mediated killing of gram-negative bacterium","BP",1
"15419","GO:0070962",1.00000000003083,0.93225737185285,0,1,"positive regulation of neutrophil mediated killing of bacterium","BP",1
"15420","GO:0070963",1.00000000003083,0.93225737185285,0,1,"positive regulation of neutrophil mediated killing of gram-negative bacterium","BP",1
"16590","GO:0090198",1.00000000003083,0.93225737185285,0,1,"negative regulation of chemokine secretion","BP",1
"20959","GO:2000584",1.00000000003086,0.89008550072947,0,2,"negative regulation of platelet-derived growth factor receptor-alpha signaling pathway","BP",1
"9688","GO:0036019",1.00000000003086,0.873722844853263,0,2,"endolysosome","CC",1
"14762","GO:0061740",1.00000000003091,0.880438544917599,0,2,"protein targeting to lysosome involved in chaperone-mediated autophagy","BP",1
"20543","GO:1990836",1.00000000003091,0.880438544917599,0,2,"lysosomal matrix","CC",1
"3997","GO:0008520",1.00000000003092,0.867809911475318,0,2,"L-ascorbate:sodium symporter activity","MF",1
"5181","GO:0015229",1.00000000003092,0.867809911475318,0,2,"L-ascorbic acid transmembrane transporter activity","MF",1
"5379","GO:0015882",1.00000000003092,0.867809911475318,0,2,"L-ascorbic acid transmembrane transport","BP",1
"15377","GO:0070890",1.00000000003092,0.867809911475318,0,2,"sodium-dependent L-ascorbate transmembrane transporter activity","MF",1
"15388","GO:0070904",1.00000000003092,0.867809911475318,0,2,"transepithelial L-ascorbic acid transport","BP",1
"17628","GO:0099642",1.00000000003093,0.867074552671177,0,2,"retrograde axonal protein transport","BP",1
"17920","GO:0150001",1.00000000003093,0.867074552671177,0,2,"primary dendrite","CC",1
"11895","GO:0046381",1.00000000003094,0.87372522943105,0,2,"CMP-N-acetylneuraminate metabolic process","BP",1
"6582","GO:0021649",1.00000000003096,0.867233879527479,0,2,"vestibulocochlear nerve structural organization","BP",1
"14666","GO:0061552",1.00000000003096,0.867233879527479,0,2,"ganglion morphogenesis","BP",1
"17006","GO:0097374",1.00000000003096,0.867233879527479,0,2,"sensory neuron axon guidance","BP",1
"19807","GO:1904835",1.00000000003096,0.867233879527479,0,2,"dorsal root ganglion morphogenesis","BP",1
"13027","GO:0051012",1.00000000003097,0.868401569041317,0,2,"microtubule sliding","BP",1
"17600","GO:0099588",1.000000000031,0.931171076029645,0,1,"positive regulation of postsynaptic cytosolic calcium concentration","BP",1
"20044","GO:1905355",1.000000000031,0.931171076029645,0,1,"spine apparatus assembly","BP",1
"1586","GO:0003796",1.000000000031,0.892627401356328,0,2,"lysozyme activity","MF",1
"19490","GO:1904232",1.00000000003101,0.915121525380856,0,2,"regulation of aconitate hydratase activity","BP",1
"19491","GO:1904234",1.00000000003101,0.915121525380856,0,2,"positive regulation of aconitate hydratase activity","BP",1
"14746","GO:0061714",1.00000000003102,0.949053735518828,0,1,"folic acid receptor activity","MF",1
"21109","GO:2000820",1.00000000003105,0.811028968320666,0,3,"negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation","BP",1
"17664","GO:0102490",1.00000000003105,0.931196580077812,0,1,"8-oxo-dGTP phosphohydrolase activity","MF",1
"2434","GO:0005332",1.00000000003107,0.932613262622032,0,1,"gamma-aminobutyric acid:sodium symporter activity","MF",1
"5159","GO:0015185",1.00000000003107,0.932613262622032,0,1,"gamma-aminobutyric acid transmembrane transporter activity","MF",1
"13547","GO:0051939",1.00000000003107,0.932613262622032,0,1,"gamma-aminobutyric acid import","BP",1
"14800","GO:0061826",1.00000000003108,0.941226942767156,0,1,"podosome ring","CC",1
"14808","GO:0061834",1.00000000003108,0.941226942767156,0,1,"actin filament branch point","CC",1
"14809","GO:0061835",1.00000000003108,0.941226942767156,0,1,"ventral surface of cell","CC",1
"20232","GO:1905877",1.00000000003108,0.941226942767156,0,1,"invadopodium assembly","BP",1
"20254","GO:1905924",1.00000000003108,0.941226942767156,0,1,"regulation of invadopodium assembly","BP",1
"20255","GO:1905926",1.00000000003108,0.941226942767156,0,1,"positive regulation of invadopodium assembly","BP",1
"12981","GO:0050916",1.0000000000311,0.867285764372263,0,2,"sensory perception of sweet taste","BP",1
"8047","GO:0032398",1.0000000000311,0.840153582929756,0,3,"MHC class Ib protein complex","CC",1
"20573","GO:1990927",1.00000000003111,0.878232818574463,0,2,"calcium ion regulated lysosome exocytosis","BP",1
"19199","GO:1903621",1.00000000003112,0.935115853344418,0,1,"protein localization to photoreceptor connecting cilium","BP",1
"1050","GO:0002488",1.00000000003112,0.879772450319928,0,2,"antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway","BP",1
"1051","GO:0002489",1.00000000003112,0.879772450319928,0,2,"antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway, TAP-dependent","BP",1
"17116","GO:0097635",1.00000000003113,0.867074552670981,0,2,"extrinsic component of autophagosome membrane","CC",1
"17130","GO:0097676",1.00000000003113,0.867074552670981,0,2,"histone H3-K36 dimethylation","BP",1
"14314","GO:0060743",1.00000000003113,0.867537781041148,0,2,"epithelial cell maturation involved in prostate gland development","BP",1
"6716","GO:0021934",1.00000000003114,0.869747292085543,0,2,"hindbrain tangential cell migration","BP",1
"6717","GO:0021935",1.00000000003114,0.869747292085543,0,2,"cerebellar granule cell precursor tangential migration","BP",1
"13726","GO:0055005",1.00000000003116,0.867901978178886,0,2,"ventricular cardiac myofibril assembly","BP",1
"12168","GO:0046963",1.00000000003117,0.93470484289887,0,1,"3'-phosphoadenosine 5'-phosphosulfate transport","BP",1
"17678","GO:0106006",1.00000000003117,0.870910169274417,0,2,"cytoskeletal protein-membrane anchor activity","MF",1
"17886","GO:0140214",1.00000000003117,0.839636554833308,0,3,"positive regulation of long-chain fatty acid import into cell","BP",1
"14118","GO:0060435",1.00000000003119,0.871427808046457,0,2,"bronchiole development","BP",1
"4381","GO:0009631",1.00000000003127,0.867747956360644,0,2,"cold acclimation","BP",1
"3592","GO:0007356",1.00000000003128,0.931512325909557,0,1,"thorax and anterior abdomen determination","BP",1
"14129","GO:0060447",1.00000000003128,0.808820666022987,0,3,"bud outgrowth involved in lung branching","BP",1
"15779","GO:0071626",1.00000000003128,0.931512325909557,0,1,"mastication","BP",1
"17195","GO:0098583",1.00000000003128,0.931512325909557,0,1,"learned vocalization behavior","BP",1
"20190","GO:1905747",1.00000000003128,0.931512325909557,0,1,"negative regulation of saliva secretion","BP",1
"20191","GO:1905748",1.00000000003128,0.931512325909557,0,1,"hard palate morphogenesis","BP",1
"12445","GO:0048295",1.00000000003129,0.896932576481874,0,2,"positive regulation of isotype switching to IgE isotypes","BP",1
"1799","GO:0004168",1.00000000003129,0.934281338699286,0,1,"dolichol kinase activity","MF",1
"10576","GO:0043048",1.00000000003129,0.934281338699286,0,1,"dolichyl monophosphate biosynthetic process","BP",1
"11211","GO:0044778",1.0000000000313,0.931171418202156,0,1,"meiotic DNA integrity checkpoint","BP",1
"8978","GO:0034402",1.00000000003131,0.889738186617392,0,2,"recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex","BP",1
"19265","GO:1903766",1.00000000003133,0.869257020169131,0,2,"positive regulation of potassium ion export across plasma membrane","BP",1
"11803","GO:0046102",1.00000000003138,0.816949346246705,0,3,"inosine metabolic process","BP",1
"11804","GO:0046103",1.00000000003138,0.816949346246705,0,3,"inosine biosynthetic process","BP",1
"17881","GO:0140199",1.0000000000314,0.812259004648943,0,3,"negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process","BP",1
"20529","GO:1990796",1.0000000000314,0.867883519454649,0,2,"photoreceptor cell terminal bouton","CC",1
"9799","GO:0036301",1.00000000003141,0.873859162373088,0,2,"macrophage colony-stimulating factor production","BP",1
"15767","GO:0071611",1.00000000003141,0.873859162373088,0,2,"granulocyte colony-stimulating factor production","BP",1
"15795","GO:0071655",1.00000000003141,0.873859162373088,0,2,"regulation of granulocyte colony-stimulating factor production","BP",1
"18266","GO:1901256",1.00000000003141,0.873859162373088,0,2,"regulation of macrophage colony-stimulating factor production","BP",1
"20883","GO:2000469",1.00000000003145,0.895483389746509,0,2,"negative regulation of peroxidase activity","BP",1
"19657","GO:1904556",1.00000000003145,0.9314034076461,0,1,"L-tryptophan transmembrane transport","BP",1
"9759","GO:0036151",1.00000000003146,0.844046987919766,0,3,"phosphatidylcholine acyl-chain remodeling","BP",1
"14792","GO:0061810",1.00000000003149,0.957383117249799,0,1,"NAD glycohydrolase activity","MF",1
"12725","GO:0050185",1.00000000003152,0.986542547979936,0,1,"phosphatidylinositol deacylase activity","MF",1
"6151","GO:0019002",1.00000000003153,0.883872284805956,0,2,"GMP binding","MF",1
"3940","GO:0008428",1.00000000003154,0.816112927100805,0,3,"ribonuclease inhibitor activity","MF",1
"12317","GO:0047961",1.00000000003154,0.933428505468854,0,1,"glycine N-acyltransferase activity","MF",1
"12318","GO:0047962",1.00000000003154,0.933428505468854,0,1,"glycine N-benzoyltransferase activity","MF",1
"18442","GO:1901787",1.00000000003154,0.933428505468854,0,1,"benzoyl-CoA metabolic process","BP",1
"697","GO:0001927",1.00000000003154,0.869884989040793,0,2,"exocyst assembly","BP",1
"698","GO:0001928",1.00000000003154,0.869884989040793,0,2,"regulation of exocyst assembly","BP",1
"16973","GO:0097298",1.00000000003155,0.931500800298406,0,1,"regulation of nucleus size","BP",1
"4024","GO:0008579",1.00000000003157,0.940916838513825,0,1,"JUN kinase phosphatase activity","MF",1
"18005","GO:1900073",1.00000000003157,0.940916838513825,0,1,"regulation of neuromuscular synaptic transmission","BP",1
"18006","GO:1900075",1.00000000003157,0.940916838513825,0,1,"positive regulation of neuromuscular synaptic transmission","BP",1
"20093","GO:1905464",1.0000000000316,0.878637959223217,0,2,"positive regulation of DNA duplex unwinding","BP",1
"20203","GO:1905776",1.0000000000316,0.878637959223217,0,2,"positive regulation of DNA helicase activity","BP",1
"5110","GO:0015091",1.00000000003168,0.933304576171577,0,1,"ferric iron transmembrane transporter activity","MF",1
"16223","GO:0072510",1.00000000003168,0.933304576171577,0,1,"trivalent inorganic cation transmembrane transporter activity","MF",1
"1767","GO:0004122",1.00000000003169,0.933068400422876,0,1,"cystathionine beta-synthase activity","MF",1
"1769","GO:0004124",1.00000000003169,0.933068400422876,0,1,"cysteine synthase activity","MF",1
"3094","GO:0006535",1.00000000003169,0.933068400422876,0,1,"cysteine biosynthetic process from serine","BP",1
"4849","GO:0010902",1.00000000003169,0.933068400422876,0,1,"positive regulation of very-low-density lipoprotein particle remodeling","BP",1
"14905","GO:0070025",1.00000000003169,0.933068400422876,0,1,"carbon monoxide binding","MF",1
"14906","GO:0070026",1.00000000003169,0.933068400422876,0,1,"nitric oxide binding","MF",1
"16827","GO:0097016",1.0000000000317,0.824098990115334,0,3,"L27 domain binding","MF",1
"12132","GO:0046900",1.00000000003171,0.882438159637358,0,2,"tetrahydrofolylpolyglutamate metabolic process","BP",1
"5891","GO:0016900",1.00000000003172,0.888229795166671,0,2,"oxidoreductase activity, acting on the CH-OH group of donors, disulfide as acceptor","MF",1
"12200","GO:0047057",1.00000000003172,0.888229795166671,0,2,"vitamin-K-epoxide reductase (warfarin-sensitive) activity","MF",1
"7558","GO:0031431",1.00000000003174,0.933071507832838,0,1,"Dbf4-dependent protein kinase complex","CC",1
"5954","GO:0017071",1.00000000003177,0.870425601403158,0,2,"intracellular cyclic nucleotide activated cation channel complex","CC",1
"6273","GO:0019371",1.00000000003178,0.872370611154544,0,2,"cyclooxygenase pathway","BP",1
"15803","GO:0071665",1.00000000003178,0.932123243092345,0,1,"gamma-catenin-TCF7L2 complex","CC",1
"10772","GO:0043400",1.00000000003183,0.878279357158422,0,3,"cortisol secretion","BP",1
"13315","GO:0051462",1.00000000003183,0.878279357158422,0,3,"regulation of cortisol secretion","BP",1
"6281","GO:0019389",1.00000000003183,0.83193469071492,0,3,"glucuronoside metabolic process","BP",1
"19101","GO:1903420",1.00000000003186,0.931350033186492,0,1,"protein localization to endoplasmic reticulum tubular network","BP",1
"9523","GO:0035718",1.00000000003187,0.891504133411434,0,2,"macrophage migration inhibitory factor binding","MF",1
"13449","GO:0051725",1.0000000000319,0.751231266055028,0,5,"protein de-ADP-ribosylation","BP",1
"17139","GO:0097698",1.0000000000319,0.94610958479333,0,1,"telomere maintenance via base-excision repair","BP",1
"18746","GO:1902603",1.0000000000319,0.94610958479333,0,1,"carnitine transmembrane transport","BP",1
"9291","GO:0035276",1.00000000003192,0.81913364157651,0,3,"ethanol binding","MF",1
"18604","GO:1902227",1.00000000003192,0.900203009644649,0,2,"negative regulation of macrophage colony-stimulating factor signaling pathway","BP",1
"19364","GO:1903970",1.00000000003192,0.900203009644649,0,2,"negative regulation of response to macrophage colony-stimulating factor","BP",1
"19367","GO:1903973",1.00000000003192,0.900203009644649,0,2,"negative regulation of cellular response to macrophage colony-stimulating factor stimulus","BP",1
"1649","GO:0003938",1.00000000003193,0.875080021509075,0,2,"IMP dehydrogenase activity","MF",1
"9282","GO:0035261",1.00000000003193,0.867105202978762,0,2,"external genitalia morphogenesis","BP",1
"9389","GO:0035498",1.00000000003194,0.877888255454964,0,2,"carnosine metabolic process","BP",1
"7422","GO:0031205",1.00000000003196,0.904953317713892,0,2,"endoplasmic reticulum Sec complex","CC",1
"14087","GO:0060399",1.00000000003196,0.81982926304219,0,3,"positive regulation of growth hormone receptor signaling pathway","BP",1
"14786","GO:0061789",1.00000000003199,0.807430102539197,0,3,"dense core granule priming","BP",1
"1788","GO:0004148",1.00000000003199,0.935413896149627,0,1,"dihydrolipoyl dehydrogenase activity","MF",1
"10625","GO:0043159",1.00000000003199,0.935413896149627,0,1,"acrosomal matrix","CC",1
"10860","GO:0043544",1.00000000003199,0.935413896149627,0,1,"lipoamide binding","MF",1
"13073","GO:0051068",1.00000000003199,0.935413896149627,0,1,"dihydrolipoamide metabolic process","BP",1
"17643","GO:0102008",1.00000000003201,0.938004366287558,0,1,"cytosolic dipeptidase activity","MF",1
"17672","GO:0103046",1.00000000003201,0.938004366287558,0,1,"alanylglutamate dipeptidase activity","MF",1
"12400","GO:0048210",1.00000000003203,0.827940216412306,0,3,"Golgi vesicle fusion to target membrane","BP",1
"16433","GO:0086056",1.00000000003204,0.811312935472294,0,3,"voltage-gated calcium channel activity involved in AV node cell action potential","MF",1
"11170","GO:0044571",1.00000000003204,0.860934078498369,0,3,"[2Fe-2S] cluster assembly","BP",1
"18084","GO:1900208",1.00000000003205,0.887601968775577,0,2,"regulation of cardiolipin metabolic process","BP",1
"18085","GO:1900210",1.00000000003205,0.887601968775577,0,2,"positive regulation of cardiolipin metabolic process","BP",1
"5484","GO:0016115",1.00000000003206,0.87959142080603,0,2,"terpenoid catabolic process","BP",1
"1195","GO:0002728",1.00000000003207,0.934388646448175,0,1,"negative regulation of natural killer cell cytokine production","BP",1
"9721","GO:0036090",1.00000000003208,0.878885974680088,0,2,"cleavage furrow ingression","BP",1
"21103","GO:2000813",1.00000000003208,0.868443659815736,0,2,"negative regulation of barbed-end actin filament capping","BP",1
"20748","GO:2000282",1.0000000000321,0.892550717980256,0,2,"regulation of cellular amino acid biosynthetic process","BP",1
"7342","GO:0031048",1.0000000000321,0.807647916774348,0,3,"heterochromatin assembly by small RNA","BP",1
"20345","GO:1990189",1.00000000003213,0.892728428739086,0,2,"peptide-serine-N-acetyltransferase activity","MF",1
"15818","GO:0071691",1.00000000003216,0.809460508611918,0,3,"cardiac muscle thin filament assembly","BP",1
"12250","GO:0047408",1.00000000003221,0.886824908843879,0,2,"alkenylglycerophosphocholine hydrolase activity","MF",1
"12251","GO:0047409",1.00000000003221,0.886824908843879,0,2,"alkenylglycerophosphoethanolamine hydrolase activity","MF",1
"8657","GO:0033566",1.00000000003222,0.880111813593964,0,2,"gamma-tubulin complex localization","BP",1
"19025","GO:1903280",1.00000000003223,0.931171008195506,0,1,"negative regulation of calcium:sodium antiporter activity","BP",1
"4166","GO:0009106",1.00000000003223,0.883157368439064,0,2,"lipoate metabolic process","BP",1
"5634","GO:0016436",1.00000000003223,0.819014721636124,0,3,"rRNA (uridine) methyltransferase activity","MF",1
"1593","GO:0003829",1.00000000003229,0.934716648865868,0,1,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity","MF",1
"477","GO:0001571",1.00000000003229,0.93293570350751,0,1,"non-tyrosine kinase fibroblast growth factor receptor activity","MF",1
"11136","GO:0044381",1.00000000003229,0.8683295550064,0,2,"glucose import in response to insulin stimulus","BP",1
"4215","GO:0009159",1.00000000003229,0.897200077389414,0,2,"deoxyribonucleoside monophosphate catabolic process","BP",1
"15755","GO:0071594",1.00000000003232,0.867702486883464,0,2,"thymocyte aggregation","BP",1
"18918","GO:1903031",1.00000000003233,0.880384302742267,0,2,"regulation of microtubule plus-end binding","BP",1
"18919","GO:1903033",1.00000000003233,0.880384302742267,0,2,"positive regulation of microtubule plus-end binding","BP",1
"20188","GO:1905721",1.00000000003233,0.880384302742267,0,2,"mitotic spindle astral microtubule end","CC",1
"13377","GO:0051595",1.00000000003234,0.850891859729873,0,3,"response to methylglyoxal","BP",1
"6155","GO:0019034",1.00000000003234,0.867105632925602,0,2,"viral replication complex","CC",1
"6706","GO:0021914",1.00000000003235,0.867403985361937,0,2,"negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning","BP",1
"3979","GO:0008489",1.00000000003235,0.808369637872054,0,3,"UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity","MF",1
"2350","GO:0005148",1.00000000003236,0.856024661102593,0,3,"prolactin receptor binding","MF",1
"9534","GO:0035730",1.00000000003236,0.927482239993403,0,2,"S-nitrosoglutathione binding","MF",1
"9535","GO:0035731",1.00000000003236,0.927482239993403,0,2,"dinitrosyl-iron complex binding","MF",1
"4328","GO:0009384",1.00000000003237,0.879495508766017,0,2,"N-acylmannosamine kinase activity","MF",1
"14851","GO:0061975",1.00000000003239,0.934970227227287,0,1,"articular cartilage development","BP",1
"18353","GO:1901551",1.0000000000324,0.8723172037511,0,2,"negative regulation of endothelial cell development","BP",1
"18966","GO:1903141",1.0000000000324,0.8723172037511,0,2,"negative regulation of establishment of endothelial barrier","BP",1
"20250","GO:1905913",1.00000000003241,0.937056897722645,0,1,"negative regulation of calcium ion export across plasma membrane","BP",1
"367","GO:0001002",1.00000000003242,0.868224110005405,0,2,"RNA polymerase III type 1 promoter sequence-specific DNA binding","MF",1
"368","GO:0001003",1.00000000003242,0.868224110005405,0,2,"RNA polymerase III type 2 promoter sequence-specific DNA binding","MF",1
"16371","GO:0080084",1.00000000003242,0.868224110005405,0,2,"5S rDNA binding","MF",1
"14107","GO:0060423",1.00000000003246,0.867457675775515,0,2,"foregut regionalization","BP",1
"14108","GO:0060424",1.00000000003246,0.867457675775515,0,2,"lung field specification","BP",1
"14160","GO:0060492",1.00000000003246,0.867457675775515,0,2,"lung induction","BP",1
"19715","GO:1904674",1.00000000003247,0.900569834983634,0,2,"positive regulation of somatic stem cell population maintenance","BP",1
"17714","GO:0106091",1.00000000003253,0.894437421865311,0,2,"glial cell projection elongation","BP",1
"11695","GO:0045914",1.00000000003254,0.898225779548055,0,2,"negative regulation of catecholamine metabolic process","BP",1
"11731","GO:0045963",1.00000000003254,0.898225779548055,0,2,"negative regulation of dopamine metabolic process","BP",1
"4427","GO:0009812",1.00000000003256,0.871140268204383,0,2,"flavonoid metabolic process","BP",1
"18048","GO:1900138",1.00000000003257,0.885198400594668,0,2,"negative regulation of phospholipase A2 activity","BP",1
"11970","GO:0046538",1.00000000003259,0.959018753818122,0,1,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity","MF",1
"20395","GO:1990407",1.00000000003259,0.959018753818122,0,1,"calcitonin gene-related peptide binding","MF",1
"15220","GO:0070563",1.0000000000326,0.870327282756107,0,2,"negative regulation of vitamin D receptor signaling pathway","BP",1
"13529","GO:0051908",1.00000000003262,0.932069194744341,0,1,"double-stranded DNA 5'-3' exodeoxyribonuclease activity","MF",1
"11275","GO:0045027",1.00000000003264,0.893542741999012,0,2,"DNA end binding","MF",1
"14684","GO:0061588",1.00000000003265,0.867113773421251,0,2,"calcium activated phospholipid scrambling","BP",1
"14685","GO:0061589",1.00000000003265,0.867113773421251,0,2,"calcium activated phosphatidylserine scrambling","BP",1
"14686","GO:0061590",1.00000000003265,0.867113773421251,0,2,"calcium activated phosphatidylcholine scrambling","BP",1
"14687","GO:0061591",1.00000000003265,0.867113773421251,0,2,"calcium activated galactosylceramide scrambling","BP",1
"6236","GO:0019242",1.00000000003265,0.879244750383535,0,2,"methylglyoxal biosynthetic process","BP",1
"7910","GO:0032181",1.00000000003266,0.879090936252619,0,2,"dinucleotide repeat insertion binding","MF",1
"7986","GO:0032302",1.00000000003266,0.879090936252619,0,2,"MutSbeta complex","CC",1
"13782","GO:0055095",1.00000000003266,0.808115196130854,0,3,"lipoprotein particle mediated signaling","BP",1
"13783","GO:0055096",1.00000000003266,0.808115196130854,0,3,"low-density lipoprotein particle mediated signaling","BP",1
"13114","GO:0051134",1.0000000000327,0.867226069298116,0,2,"negative regulation of NK T cell activation","BP",1
"14992","GO:0070183",1.00000000003273,0.932859510361141,0,1,"mitochondrial tryptophanyl-tRNA aminoacylation","BP",1
"12256","GO:0047464",1.00000000003274,0.931171274269144,0,1,"heparosan-N-sulfate-glucuronate 5-epimerase activity","MF",1
"13766","GO:0055077",1.00000000003276,0.811277057436237,0,3,"gap junction hemi-channel activity","MF",1
"1520","GO:0003366",1.00000000003276,0.868246536674017,0,2,"cell-matrix adhesion involved in ameboidal cell migration","BP",1
"9101","GO:0034669",1.00000000003276,0.868246536674017,0,2,"integrin alpha4-beta7 complex","CC",1
"13917","GO:0060160",1.00000000003277,0.870373022930399,0,2,"negative regulation of dopamine receptor signaling pathway","BP",1
"493","GO:0001605",1.00000000003278,0.838585211701903,0,3,"adrenomedullin receptor activity","MF",1
"4103","GO:0008898",1.00000000003279,0.935304329645744,0,1,"S-adenosylmethionine-homocysteine S-methyltransferase activity","MF",1
"8632","GO:0033477",1.00000000003279,0.935304329645744,0,1,"S-methylmethionine metabolic process","BP",1
