"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"19712","GO:1904862",1,0.192416517094578,0,8,"inhibitory synapse assembly","BP",1
"19725","GO:1904880",1,0.542400115451441,0,3,"response to hydrogen sulfide","BP",1
"19726","GO:1904881",1,0.542400115451441,0,3,"cellular response to hydrogen sulfide","BP",1
"19731","GO:1904889",1,0.157103823181873,0,9,"regulation of excitatory synapse assembly","BP",1
"19740","GO:1904904",1,0.473624103772318,0,4,"regulation of endothelial cell-matrix adhesion via fibronectin","BP",1
"19742","GO:1904906",1,0.574502554010202,0,3,"positive regulation of endothelial cell-matrix adhesion via fibronectin","BP",1
"19756","GO:1904938",1,0.539142476607116,0,3,"planar cell polarity pathway involved in axon guidance","BP",1
"19764","GO:1904956",1,0.548207903884054,0,3,"regulation of midbrain dopaminergic neuron differentiation","BP",1
"19767","GO:1904960",1,0.620590166540449,0,3,"positive regulation of cytochrome-c oxidase activity","BP",1
"19792","GO:1905005",1,0.438256966154293,0,4,"regulation of epithelial to mesenchymal transition involved in endocardial cushion formation","BP",1
"19793","GO:1905007",1,0.438256966154293,0,4,"positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation","BP",1
"19802","GO:1905024",1,0.562084178959489,0,3,"regulation of membrane repolarization during ventricular cardiac muscle cell action potential","BP",1
"19829","GO:1905064",1,0.295472293458853,0,6,"negative regulation of vascular associated smooth muscle cell differentiation","BP",1
"19843","GO:1905103",1,0.537196143609727,0,3,"integral component of lysosomal membrane","CC",1
"19857","GO:1905154",1,0.539423452604261,0,3,"negative regulation of membrane invagination","BP",1
"19859","GO:1905161",1,0.544515167363295,0,3,"protein localization to phagocytic vesicle","BP",1
"19865","GO:1905169",1,0.544515167363295,0,3,"regulation of protein localization to phagocytic vesicle","BP",1
"19866","GO:1905171",1,0.544515167363295,0,3,"positive regulation of protein localization to phagocytic vesicle","BP",1
"19874","GO:1905198",1,0.540250960538626,0,3,"manchette assembly","BP",1
"19891","GO:1905224",1,0.536419338120127,0,3,"clathrin-coated pit assembly","BP",1
"19893","GO:1905232",1,0.393453618348415,0,5,"cellular response to L-glutamate","BP",1
"19914","GO:1905286",1,0.55882430784924,0,3,"serine-type peptidase complex","CC",1
"19916","GO:1905289",1,0.45683119862925,0,4,"regulation of CAMKK-AMPK signaling cascade","BP",1
"19919","GO:1905292",1,0.542460708886552,0,3,"regulation of neural crest cell differentiation","BP",1
"19920","GO:1905294",1,0.542460708886552,0,3,"positive regulation of neural crest cell differentiation","BP",1
"19926","GO:1905310",1,0.542460708886552,0,3,"regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis","BP",1
"19927","GO:1905312",1,0.542460708886552,0,3,"positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis","BP",1
"19929","GO:1905314",1,0.0109913098151675,0,22,"semi-lunar valve development","BP",1
"19931","GO:1905319",1,0.551551590439853,0,3,"mesenchymal stem cell migration","BP",1
"19932","GO:1905320",1,0.551551590439853,0,3,"regulation of mesenchymal stem cell migration","BP",1
"19933","GO:1905322",1,0.551551590439853,0,3,"positive regulation of mesenchymal stem cell migration","BP",1
"19939","GO:1905335",1,0.541659011508292,0,3,"regulation of aggrephagy","BP",1
"19940","GO:1905337",1,0.541659011508292,0,3,"positive regulation of aggrephagy","BP",1
"19941","GO:1905340",1,0.563088163890339,0,3,"regulation of protein localization to kinetochore","BP",1
"19943","GO:1905342",1,0.563088163890339,0,3,"positive regulation of protein localization to kinetochore","BP",1
"19944","GO:1905344",1,0.47274987670154,0,4,"prostaglandin catabolic process","BP",1
"19973","GO:1905420",1,0.576232849981529,0,3,"vascular associated smooth muscle cell differentiation involved in phenotypic switching","BP",1
"19983","GO:1905446",1,0.435603052501856,0,5,"regulation of mitochondrial ATP synthesis coupled electron transport","BP",1
"19985","GO:1905448",1,0.493359591802215,0,4,"positive regulation of mitochondrial ATP synthesis coupled electron transport","BP",1
"19995","GO:1905460",1,0.552700883057531,0,3,"negative regulation of vascular associated smooth muscle cell apoptotic process","BP",1
"19997","GO:1905462",1,0.314742483820562,0,6,"regulation of DNA duplex unwinding","BP",1
"19998","GO:1905463",1,0.546720674356625,0,3,"negative regulation of DNA duplex unwinding","BP",1
"19999","GO:1905464",1,0.575773233705081,0,3,"positive regulation of DNA duplex unwinding","BP",1
"20013","GO:1905516",1,0.381899337605646,0,5,"positive regulation of fertilization","BP",1
"20025","GO:1905538",1,0.458650152279224,0,4,"polysome binding","MF",1
"20034","GO:1905562",1,0.0406924402249674,0,16,"regulation of vascular endothelial cell proliferation","BP",1
"20035","GO:1905563",1,0.357715852751186,0,5,"negative regulation of vascular endothelial cell proliferation","BP",1
"20036","GO:1905564",1,0.113863613154319,0,11,"positive regulation of vascular endothelial cell proliferation","BP",1
"20058","GO:1905603",1,0.290671055991664,0,6,"regulation of blood-brain barrier permeability","BP",1
"20060","GO:1905605",1,0.355274082263568,0,5,"positive regulation of blood-brain barrier permeability","BP",1
"20071","GO:1905634",1,0.358454812356114,0,5,"regulation of protein localization to chromatin","BP",1
"20072","GO:1905636",1,0.558044881493194,0,3,"positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding","BP",1
"20077","GO:1905653",1,0.289118890691745,0,6,"positive regulation of artery morphogenesis","BP",1
"20097","GO:1905702",1,0.539162445233998,0,3,"regulation of inhibitory synapse assembly","BP",1
"20112","GO:1905764",1,0.46236374652392,0,4,"regulation of protection from non-homologous end joining at telomere","BP",1
"20113","GO:1905765",1,0.46236374652392,0,4,"negative regulation of protection from non-homologous end joining at telomere","BP",1
"20116","GO:1905770",1,0.445839274717603,0,4,"regulation of mesodermal cell differentiation","BP",1
"20119","GO:1905773",1,0.537282462267951,0,3,"8-hydroxy-2'-deoxyguanosine DNA binding","MF",1
"20120","GO:1905774",1,0.387487281065332,0,5,"regulation of DNA helicase activity","BP",1
"20122","GO:1905776",1,0.575773233705081,0,3,"positive regulation of DNA helicase activity","BP",1
"20133","GO:1905820",1,0.073982790700426,0,13,"positive regulation of chromosome separation","BP",1
"20135","GO:1905832",1,0.356118067195762,0,5,"positive regulation of spindle assembly","BP",1
"20154","GO:1905874",1,0.0748211343332593,0,13,"regulation of postsynaptic density organization","BP",1
"20159","GO:1905881",1,0.441822188258882,0,4,"positive regulation of oogenesis","BP",1
"20171","GO:1905902",1,0.445839274717603,0,4,"regulation of mesoderm formation","BP",1
"20179","GO:1905915",1,0.576232849981529,0,3,"regulation of cell differentiation involved in phenotypic switching","BP",1
"20186","GO:1905930",1,0.576232849981529,0,3,"regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching","BP",1
"20195","GO:1905940",1,0.448900194240408,0,4,"negative regulation of gonad development","BP",1
"20225","GO:1990048",1,0.3544304504952,0,5,"anterograde neuronal dense core vesicle transport","BP",1
"20227","GO:1990050",1,0.424350118308835,0,5,"phosphatidic acid transfer activity","MF",1
"20233","GO:1990075",1,0.542438217554407,0,3,"periciliary membrane compartment","CC",1
"20241","GO:1990108",1,0.548463627525143,0,3,"protein linear deubiquitination","BP",1
"20250","GO:1990130",1,0.305840448619226,0,6,"GATOR1 complex","CC",1
"20251","GO:1990131",1,0.54502177080573,0,3,"Gtr1-Gtr2 GTPase complex","CC",1
"20259","GO:1990166",1,0.53975622192335,0,3,"protein localization to site of double-strand break","BP",1
"20262","GO:1990169",1,0.577079834168741,0,4,"stress response to copper ion","BP",1
"20281","GO:1990246",1,0.406695162465777,0,5,"uniplex complex","CC",1
"20287","GO:1990258",1,0.570343125832892,0,3,"histone glutamine methylation","BP",1
"20290","GO:1990264",1,0.23688814435402,0,7,"peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity","BP",1
"20293","GO:1990269",1,0.45019828659133,0,4,"RNA polymerase II C-terminal domain phosphoserine binding","MF",1
"20303","GO:1990357",1,0.457373264159043,0,4,"terminal web","CC",1
"20332","GO:1990428",1,0.547659381945384,0,3,"miRNA transport","BP",1
"20334","GO:1990430",1,0.363498938628629,0,5,"extracellular matrix protein binding","MF",1
"20340","GO:1990441",1,0.363439039070394,0,5,"negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","BP",1
"20342","GO:1990444",1,0.577392843150692,0,3,"F-box domain binding","MF",1
"20348","GO:1990454",1,0.450553554442061,0,4,"L-type voltage-gated calcium channel complex","CC",1
"20349","GO:1990456",1,0.538961642939015,0,3,"mitochondrion-endoplasmic reticulum membrane tethering","BP",1
"20351","GO:1990460",1,0.543706009285332,0,3,"leptin receptor binding","MF",1
"20352","GO:1990462",1,0.547846470986627,0,3,"omegasome","CC",1
"20358","GO:1990504",1,0.353922485417045,0,5,"dense core granule exocytosis","BP",1
"20362","GO:1990518",1,0.539794957926896,0,3,"single-stranded 3'-5' DNA helicase activity","MF",1
"20385","GO:1990599",1,0.46236374652392,0,4,"3' overhang single-stranded DNA endodeoxyribonuclease activity","MF",1
"20386","GO:1990604",1,0.550413633885891,0,3,"IRE1-TRAF2-ASK1 complex","CC",1
"20415","GO:1990715",1,0.444996967604104,0,4,"mRNA CDS binding","MF",1
"20457","GO:1990791",1,0.536667294643527,0,3,"dorsal root ganglion development","BP",1
"20465","GO:1990812",1,0.536789658998486,0,3,"growth cone filopodium","CC",1
"20467","GO:1990817",1,0.551760258593029,0,3,"RNA adenylyltransferase activity","MF",1
"20473","GO:1990829",1,0.549864555261581,0,3,"C-rich single-stranded DNA binding","MF",1
"20479","GO:1990839",1,0.441000497889123,0,4,"response to endothelin","BP",1
"20499","GO:1990913",1,0.547054031250835,0,3,"sperm head plasma membrane","CC",1
"20504","GO:1990926",1,0.55230663283114,0,3,"short-term synaptic potentiation","BP",1
"20509","GO:1990932",1,0.644849034846808,0,3,"5.8S rRNA binding","MF",1
"20510","GO:1990935",1,0.585185131467423,0,3,"splicing factor binding","MF",1
"20514","GO:1990948",1,0.491480965057231,0,5,"ubiquitin ligase inhibitor activity","MF",1
"20518","GO:1990961",1,0.194546946491577,0,8,"xenobiotic detoxification by transmembrane export across the plasma membrane","BP",1
"20519","GO:1990962",1,0.358871983475571,0,5,"xenobiotic transport across blood-brain barrier","BP",1
"20540","GO:2000017",1,0.539830908650104,0,3,"positive regulation of determination of dorsal identity","BP",1
"20541","GO:2000018",1,0.202817401069497,0,8,"regulation of male gonad development","BP",1
"20543","GO:2000020",1,0.300119297460719,0,6,"positive regulation of male gonad development","BP",1
"20555","GO:2000049",1,0.290339289230298,0,6,"positive regulation of cell-cell adhesion mediated by cadherin","BP",1
"20558","GO:2000052",1,0.0842871806959041,0,12,"positive regulation of non-canonical Wnt signaling pathway","BP",1
"20564","GO:2000064",1,0.239006662534599,0,7,"regulation of cortisol biosynthetic process","BP",1
"20565","GO:2000065",1,0.437716632364057,0,4,"negative regulation of cortisol biosynthetic process","BP",1
"20567","GO:2000074",1,0.389082275160963,0,5,"regulation of type B pancreatic cell development","BP",1
"20572","GO:2000096",1,0.236330361915809,0,7,"positive regulation of Wnt signaling pathway, planar cell polarity pathway","BP",1
"20596","GO:2000137",1,0.539941211055626,0,3,"negative regulation of cell proliferation involved in heart morphogenesis","BP",1
"20597","GO:2000138",1,0.242824693741638,0,7,"positive regulation of cell proliferation involved in heart morphogenesis","BP",1
"20624","GO:2000170",1,0.594499861294773,0,3,"positive regulation of peptidyl-cysteine S-nitrosylation","BP",1
"20635","GO:2000182",1,0.538293672322322,0,3,"regulation of progesterone biosynthetic process","BP",1
"20638","GO:2000192",1,0.251819606721854,0,7,"negative regulation of fatty acid transport","BP",1
"20663","GO:2000252",1,0.356366363871622,0,5,"negative regulation of feeding behavior","BP",1
"20680","GO:2000282",1,0.575256030178041,0,3,"regulation of cellular amino acid biosynthetic process","BP",1
"20689","GO:2000298",1,0.355989941048237,0,5,"regulation of Rho-dependent protein serine/threonine kinase activity","BP",1
"20690","GO:2000299",1,0.539507994403474,0,3,"negative regulation of Rho-dependent protein serine/threonine kinase activity","BP",1
"20692","GO:2000301",1,0.445475831478283,0,4,"negative regulation of synaptic vesicle exocytosis","BP",1
"20714","GO:2000331",1,0.537356074434365,0,3,"regulation of terminal button organization","BP",1
"20731","GO:2000353",1,0.05918712994589,0,14,"positive regulation of endothelial cell apoptotic process","BP",1
"20751","GO:2000383",1,0.569418254281063,0,3,"regulation of ectoderm development","BP",1
"20752","GO:2000384",1,0.569418254281063,0,3,"negative regulation of ectoderm development","BP",1
"20781","GO:2000425",1,0.323592264546479,0,6,"regulation of apoptotic cell clearance","BP",1
"20783","GO:2000427",1,0.323592264546479,0,6,"positive regulation of apoptotic cell clearance","BP",1
"20787","GO:2000434",1,0.548888459756788,0,4,"regulation of protein neddylation","BP",1
"20788","GO:2000435",1,0.67511918396361,0,3,"negative regulation of protein neddylation","BP",1
"20802","GO:2000465",1,0.384638895226523,0,5,"regulation of glycogen (starch) synthase activity","BP",1
"20804","GO:2000467",1,0.570097041743484,0,3,"positive regulation of glycogen (starch) synthase activity","BP",1
"20805","GO:2000468",1,0.49065947682655,0,4,"regulation of peroxidase activity","BP",1
"20814","GO:2000481",1,0.435993287392522,0,4,"positive regulation of cAMP-dependent protein kinase activity","BP",1
"20824","GO:2000504",1,0.477822521765229,0,4,"positive regulation of blood vessel remodeling","BP",1
"20831","GO:2000520",1,0.599166580784499,0,3,"regulation of immunological synapse formation","BP",1
"20836","GO:2000535",1,0.37380411219667,0,5,"regulation of entry of bacterium into host cell","BP",1
"20842","GO:2000542",1,0.363842387553552,0,5,"negative regulation of gastrulation","BP",1
"20843","GO:2000543",1,0.455501039104404,0,4,"positive regulation of gastrulation","BP",1
"20844","GO:2000544",1,0.501991595475545,0,4,"regulation of endothelial cell chemotaxis to fibroblast growth factor","BP",1
"20858","GO:2000563",1,0.544536244923712,0,3,"positive regulation of CD4-positive, alpha-beta T cell proliferation","BP",1
"20859","GO:2000564",1,0.29661267235011,0,6,"regulation of CD8-positive, alpha-beta T cell proliferation","BP",1
"20869","GO:2000576",1,0.610136426376265,0,3,"positive regulation of microtubule motor activity","BP",1
"20870","GO:2000580",1,0.610136426376265,0,3,"regulation of ATP-dependent microtubule motor activity, plus-end-directed","BP",1
"20871","GO:2000582",1,0.610136426376265,0,3,"positive regulation of ATP-dependent microtubule motor activity, plus-end-directed","BP",1
"20875","GO:2000587",1,0.555832634146221,0,3,"negative regulation of platelet-derived growth factor receptor-beta signaling pathway","BP",1
"20877","GO:2000589",1,0.55363562989721,0,3,"regulation of metanephric mesenchymal cell migration","BP",1
"20878","GO:2000591",1,0.55363562989721,0,3,"positive regulation of metanephric mesenchymal cell migration","BP",1
"20879","GO:2000601",1,0.203702744120575,0,8,"positive regulation of Arp2/3 complex-mediated actin nucleation","BP",1
"20887","GO:2000618",1,0.243901828603123,0,7,"regulation of histone H4-K16 acetylation","BP",1
"20888","GO:2000619",1,0.454564018292667,0,4,"negative regulation of histone H4-K16 acetylation","BP",1
"20890","GO:2000622",1,0.438304270852084,0,4,"regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP",1
"20891","GO:2000623",1,0.438304270852084,0,4,"negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP",1
"20908","GO:2000643",1,0.192437144733063,0,8,"positive regulation of early endosome to late endosome transport","BP",1
"20910","GO:2000645",1,0.547151921074378,0,3,"negative regulation of receptor catabolic process","BP",1
"20917","GO:2000653",1,0.35971454779354,0,5,"regulation of genetic imprinting","BP",1
"20922","GO:2000659",1,0.366565937144381,0,5,"regulation of interleukin-1-mediated signaling pathway","BP",1
"20929","GO:2000672",1,0.448757928812593,0,4,"negative regulation of motor neuron apoptotic process","BP",1
"20939","GO:2000697",1,0.444973195713946,0,4,"negative regulation of epithelial cell differentiation involved in kidney development","BP",1
"20964","GO:2000757",1,0.0204376210075495,0,20,"negative regulation of peptidyl-lysine acetylation","BP",1
"20971","GO:2000766",1,0.24284422201762,0,7,"negative regulation of cytoplasmic translation","BP",1
"20972","GO:2000767",1,0.197576115386466,0,8,"positive regulation of cytoplasmic translation","BP",1
"20989","GO:2000793",1,0.538046234268571,0,3,"cell proliferation involved in heart valve development","BP",1
"20994","GO:2000804",1,0.537644198962728,0,3,"regulation of termination of RNA polymerase II transcription, poly(A)-coupled","BP",1
"20999","GO:2000809",1,0.356576195294745,0,5,"positive regulation of synaptic vesicle clustering","BP",1
"21002","GO:2000812",1,0.402382287862168,0,5,"regulation of barbed-end actin filament capping","BP",1
"21010","GO:2000822",1,0.369230584432935,0,5,"regulation of behavioral fear response","BP",1
"21014","GO:2000828",1,0.539474641723852,0,3,"regulation of parathyroid hormone secretion","BP",1
"21018","GO:2000833",1,0.356389926070908,0,5,"positive regulation of steroid hormone secretion","BP",1
"21024","GO:2000848",1,0.539880974070912,0,3,"positive regulation of corticosteroid hormone secretion","BP",1
"21028","GO:2000857",1,0.539880974070912,0,3,"positive regulation of mineralocorticoid secretion","BP",1
"21030","GO:2000860",1,0.539880974070912,0,3,"positive regulation of aldosterone secretion","BP",1
"21042","GO:2000969",1,0.304114012360241,0,6,"positive regulation of AMPA receptor activity","BP",1
"21048","GO:2000977",1,0.480172064826048,0,4,"regulation of forebrain neuron differentiation","BP",1
"21055","GO:2000987",1,0.540237268815198,0,3,"positive regulation of behavioral fear response","BP",1
"21056","GO:2001012",1,0.30977999217926,0,6,"mesenchymal cell differentiation involved in renal system development","BP",1
"21066","GO:2001023",1,0.536017320476324,0,3,"regulation of response to drug","BP",1
"21069","GO:2001027",1,0.552497315524805,0,3,"negative regulation of endothelial cell chemotaxis","BP",1
"21101","GO:2001138",1,0.202150401805169,0,9,"regulation of phospholipid transport","BP",1
"21103","GO:2001140",1,0.202150401805169,0,9,"positive regulation of phospholipid transport","BP",1
"21111","GO:2001160",1,0.548333380939604,0,3,"regulation of histone H3-K79 methylation","BP",1
"21119","GO:2001170",1,0.438641982161194,0,4,"negative regulation of ATP biosynthetic process","BP",1
"21120","GO:2001171",1,0.0762283657446727,0,14,"positive regulation of ATP biosynthetic process","BP",1
"21124","GO:2001185",1,0.0574821887939814,0,14,"regulation of CD8-positive, alpha-beta T cell activation","BP",1
"21125","GO:2001186",1,0.442705280405643,0,4,"negative regulation of CD8-positive, alpha-beta T cell activation","BP",1
"21126","GO:2001187",1,0.240616234285399,0,7,"positive regulation of CD8-positive, alpha-beta T cell activation","BP",1
"21127","GO:2001188",1,0.58236210487072,0,3,"regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","BP",1
"21130","GO:2001197",1,0.353995782304627,0,5,"basement membrane assembly involved in embryonic body morphogenesis","BP",1
"21131","GO:2001198",1,0.398510137313067,0,5,"regulation of dendritic cell differentiation","BP",1
"21132","GO:2001199",1,0.482597445230042,0,4,"negative regulation of dendritic cell differentiation","BP",1
"21136","GO:2001206",1,0.492042784645985,0,4,"positive regulation of osteoclast development","BP",1
"21158","GO:2001245",1,0.442798910152514,0,4,"regulation of phosphatidylcholine biosynthetic process","BP",1
"21160","GO:2001247",1,0.54485268763794,0,3,"positive regulation of phosphatidylcholine biosynthetic process","BP",1
"21174","GO:2001268",1,0.32608949017324,0,6,"negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","BP",1
"21183","GO:2001288",1,0.542263716247853,0,3,"positive regulation of caveolin-mediated endocytosis","BP",1
"15692","GO:0071665",1.00000000000001,0.814752372719171,0,1,"gamma-catenin-TCF7L2 complex","CC",1
"74","GO:0000150",1.00000000000001,0.81607406279446,0,1,"recombinase activity","MF",1
"8584","GO:0033367",1.00000000000004,0.854091538916214,0,1,"protein localization to mast cell secretory granule","BP",1
"8585","GO:0033368",1.00000000000004,0.854091538916214,0,1,"protease localization to mast cell secretory granule","BP",1
"8586","GO:0033370",1.00000000000004,0.854091538916214,0,1,"maintenance of protein location in mast cell secretory granule","BP",1
"8587","GO:0033371",1.00000000000004,0.854091538916214,0,1,"T cell secretory granule organization","BP",1
"8588","GO:0033373",1.00000000000004,0.854091538916214,0,1,"maintenance of protease location in mast cell secretory granule","BP",1
"8589","GO:0033374",1.00000000000004,0.854091538916214,0,1,"protein localization to T cell secretory granule","BP",1
"8590","GO:0033375",1.00000000000004,0.854091538916214,0,1,"protease localization to T cell secretory granule","BP",1
"8591","GO:0033377",1.00000000000004,0.854091538916214,0,1,"maintenance of protein location in T cell secretory granule","BP",1
"8592","GO:0033379",1.00000000000004,0.854091538916214,0,1,"maintenance of protease location in T cell secretory granule","BP",1
"8593","GO:0033380",1.00000000000004,0.854091538916214,0,1,"granzyme B localization to T cell secretory granule","BP",1
"8594","GO:0033382",1.00000000000004,0.854091538916214,0,1,"maintenance of granzyme B location in T cell secretory granule","BP",1
"5546","GO:0016286",1.00000000000004,0.662191800463653,0,2,"small conductance calcium-activated potassium channel activity","MF",1
"848","GO:0002141",1.00000000000006,0.660144214604053,0,2,"stereocilia ankle link","CC",1
"849","GO:0002142",1.00000000000006,0.660144214604053,0,2,"stereocilia ankle link complex","CC",1
"2024","GO:0004616",1.00000000000009,0.816242262264618,0,1,"phosphogluconate dehydrogenase (decarboxylating) activity","MF",1
"3734","GO:0008114",1.00000000000009,0.816242262264618,0,1,"phosphogluconate 2-dehydrogenase activity","MF",1
"14137","GO:0060668",1.00000000000009,0.816242262264618,0,1,"regulation of branching involved in salivary gland morphogenesis by extracellular matrix-epithelial cell signaling","BP",1
"7513","GO:0031405",1.0000000000001,0.662020344903066,0,2,"lipoic acid binding","MF",1
"1967","GO:0004531",1.00000000000011,0.667071404974156,0,2,"deoxyribonuclease II activity","MF",1
"8991","GO:0034477",1.00000000000018,0.667094186830735,0,2,"U6 snRNA 3'-end processing","BP",1
"16544","GO:0090360",1.00000000000021,0.816462353257723,0,1,"platelet-derived growth factor production","BP",1
"16545","GO:0090361",1.00000000000021,0.816462353257723,0,1,"regulation of platelet-derived growth factor production","BP",1
"14802","GO:0070037",1.00000000000022,0.850743529784957,0,1,"rRNA (pseudouridine) methyltransferase activity","MF",1
"2417","GO:0005295",1.00000000000029,0.661470788693601,0,2,"neutral amino acid:sodium symporter activity","MF",1
"11583","GO:0045886",1.00000000000029,0.816065593440162,0,1,"negative regulation of synaptic growth at neuromuscular junction","BP",1
"15383","GO:0071109",1.00000000000029,0.816065593440162,0,1,"superior temporal gyrus development","BP",1
"19437","GO:1904339",1.00000000000029,0.816065593440162,0,1,"negative regulation of dopaminergic neuron differentiation","BP",1
"19474","GO:1904397",1.00000000000029,0.816065593440162,0,1,"negative regulation of neuromuscular junction development","BP",1
"7688","GO:0031727",1.0000000000003,0.706797446008346,0,2,"CCR2 chemokine receptor binding","MF",1
"17587","GO:0106134",1.0000000000003,0.662651314075918,0,2,"positive regulation of cardiac muscle cell contraction","BP",1
"12036","GO:0046899",1.00000000000032,0.663569774639529,0,2,"nucleoside triphosphate adenylate kinase activity","MF",1
"13601","GO:0052894",1.00000000000033,0.816647938785456,0,1,"norspermine:oxygen oxidoreductase activity","MF",1
"13602","GO:0052895",1.00000000000033,0.816647938785456,0,1,"N1-acetylspermine:oxygen oxidoreductase (N1-acetylspermidine-forming) activity","MF",1
"15063","GO:0070483",1.00000000000034,0.663227161704669,0,2,"detection of hypoxia","BP",1
"7163","GO:0030685",1.00000000000036,0.816143703966521,0,1,"nucleolar preribosome","CC",1
"4388","GO:0009730",1.00000000000036,0.666600394726506,0,2,"detection of carbohydrate stimulus","BP",1
"4389","GO:0009732",1.00000000000036,0.666600394726506,0,2,"detection of hexose stimulus","BP",1
"8882","GO:0034287",1.00000000000036,0.666600394726506,0,2,"detection of monosaccharide stimulus","BP",1
"13275","GO:0051594",1.00000000000036,0.666600394726506,0,2,"detection of glucose","BP",1
"841","GO:0002127",1.00000000000036,0.812585330556962,0,1,"tRNA wobble base cytosine methylation","BP",1
"2172","GO:0004825",1.00000000000036,0.665701743141973,0,2,"methionine-tRNA ligase activity","MF",1
"3015","GO:0006431",1.00000000000036,0.665701743141973,0,2,"methionyl-tRNA aminoacylation","BP",1
"1635","GO:0003933",1.00000000000037,0.84652196225092,0,1,"GTP cyclohydrolase activity","MF",1
"1636","GO:0003934",1.00000000000037,0.84652196225092,0,1,"GTP cyclohydrolase I activity","MF",1
"12991","GO:0051066",1.00000000000037,0.84652196225092,0,1,"dihydrobiopterin metabolic process","BP",1
"20068","GO:1905627",1.00000000000037,0.84652196225092,0,1,"regulation of serotonin biosynthetic process","BP",1
"16693","GO:0097059",1.00000000000038,0.829900752900709,0,1,"CNTFR-CLCF1 complex","CC",1
"14699","GO:0061845",1.00000000000038,0.814896112876362,0,1,"neuron projection branch point","CC",1
"14700","GO:0061846",1.00000000000038,0.814896112876362,0,1,"dendritic spine cytoplasm","CC",1
"17431","GO:0099564",1.00000000000038,0.814896112876362,0,1,"modification of synaptic structure, modulating synaptic transmission","BP",1
"14632","GO:0061715",1.00000000000039,0.832353955025379,0,1,"miRNA 2'-O-methylation","BP",1
"20898","GO:2000631",1.00000000000039,0.832353955025379,0,1,"regulation of pre-miRNA processing","BP",1
"20899","GO:2000632",1.00000000000039,0.832353955025379,0,1,"negative regulation of pre-miRNA processing","BP",1
"3179","GO:0006649",1.00000000000039,0.816328953750658,0,1,"phospholipid transfer to membrane","BP",1
"4944","GO:0014054",1.00000000000039,0.816328953750658,0,1,"positive regulation of gamma-aminobutyric acid secretion","BP",1
"10562","GO:0043132",1.00000000000039,0.816328953750658,0,1,"NAD transport","BP",1
"9750","GO:0036186",1.00000000000039,0.662004162038373,0,2,"early phagosome membrane","CC",1
"7354","GO:0031106",1.00000000000039,0.663110164554109,0,2,"septin ring organization","BP",1
"13359","GO:0051754",1.00000000000042,0.663350802057352,0,2,"meiotic sister chromatid cohesion, centromeric","BP",1
"12316","GO:0048203",1.00000000000042,0.669114898450435,0,2,"vesicle targeting, trans-Golgi to endosome","BP",1
"14121","GO:0060621",1.00000000000042,0.899944195511387,0,1,"negative regulation of cholesterol import","BP",1
"14158","GO:0060694",1.00000000000042,0.899944195511387,0,1,"regulation of cholesterol transporter activity","BP",1
"14159","GO:0060695",1.00000000000042,0.899944195511387,0,1,"negative regulation of cholesterol transporter activity","BP",1
"17624","GO:0110114",1.00000000000042,0.899944195511387,0,1,"negative regulation of lipid transporter activity","BP",1
"21040","GO:2000910",1.00000000000042,0.899944195511387,0,1,"negative regulation of sterol import","BP",1
"1546","GO:0003692",1.00000000000044,0.674213113894442,0,2,"left-handed Z-DNA binding","MF",1
"18982","GO:1903385",1.00000000000045,0.661138083683923,0,2,"regulation of homophilic cell adhesion","BP",1
"14056","GO:0060516",1.00000000000047,0.812389936009383,0,1,"primary prostatic bud elongation","BP",1
"14057","GO:0060517",1.00000000000047,0.812389936009383,0,1,"epithelial cell proliferation involved in prostatic bud elongation","BP",1
"14218","GO:0060784",1.00000000000047,0.812389936009383,0,1,"regulation of cell proliferation involved in tissue homeostasis","BP",1
"16030","GO:0072289",1.00000000000047,0.812389936009383,0,1,"metanephric nephron tubule formation","BP",1
"17985","GO:1900243",1.00000000000048,0.812333173503995,0,1,"negative regulation of synaptic vesicle endocytosis","BP",1
"20000","GO:1905468",1.00000000000048,0.812333173503995,0,1,"regulation of clathrin-coated pit assembly","BP",1
"20001","GO:1905469",1.00000000000048,0.812333173503995,0,1,"negative regulation of clathrin-coated pit assembly","BP",1
"19411","GO:1904270",1.00000000000049,0.825601261718669,0,1,"pyroptosome complex assembly","BP",1
"2834","GO:0006117",1.00000000000052,0.677629188431947,0,2,"acetaldehyde metabolic process","BP",1
"16330","GO:0090034",1.00000000000052,0.834018846033709,0,1,"regulation of chaperone-mediated protein complex assembly","BP",1
"16331","GO:0090035",1.00000000000052,0.834018846033709,0,1,"positive regulation of chaperone-mediated protein complex assembly","BP",1
