"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"15414","GO:0070950",1,0.986353063334458,0,1,"regulation of neutrophil mediated killing of bacterium","BP",1
"15415","GO:0070951",1,0.986353063334458,0,1,"regulation of neutrophil mediated killing of gram-negative bacterium","BP",1
"15416","GO:0070953",1,0.988329233189935,0,1,"regulation of neutrophil mediated killing of fungus","BP",1
"15417","GO:0070960",1,0.974840688345139,0,2,"positive regulation of neutrophil mediated cytotoxicity","BP",1
"15418","GO:0070961",1,0.974840688345139,0,2,"positive regulation of neutrophil mediated killing of symbiont cell","BP",1
"15419","GO:0070962",1,0.986353063334458,0,1,"positive regulation of neutrophil mediated killing of bacterium","BP",1
"15420","GO:0070963",1,0.986353063334458,0,1,"positive regulation of neutrophil mediated killing of gram-negative bacterium","BP",1
"15421","GO:0070965",1,0.988329233189935,0,1,"positive regulation of neutrophil mediated killing of fungus","BP",1
"15422","GO:0070966",1,0.94791073465706,0,4,"nuclear-transcribed mRNA catabolic process, no-go decay","BP",1
"15423","GO:0070970",1,0.872605512322801,0,10,"interleukin-2 secretion","BP",1
"15424","GO:0070971",1,0.729660393899941,0,26,"endoplasmic reticulum exit site","CC",1
"15425","GO:0070972",1,0.515743975027529,0,55,"protein localization to endoplasmic reticulum","BP",1
"15426","GO:0070973",1,0.924007411689209,0,6,"protein localization to endoplasmic reticulum exit site","BP",1
"15427","GO:0070974",1,0.986306083574268,0,1,"POU domain binding","MF",1
"15428","GO:0070975",1,0.986306083574268,0,1,"FHA domain binding","MF",1
"15429","GO:0070976",1,0.973769106087259,0,2,"TIR domain binding","MF",1
"15430","GO:0070977",1,0.765904521681188,0,20,"bone maturation","BP",1
"15432","GO:0070980",1,0.986403473209301,0,1,"biphenyl catabolic process","BP",1
"15433","GO:0070984",1,0.986306083574268,0,1,"SET domain binding","MF",1
"15434","GO:0070985",1,0.975955152645043,0,2,"transcription factor TFIIK complex","CC",1
"15435","GO:0070986",1,0.882991038921862,0,10,"left/right axis specification","BP",1
"15436","GO:0070987",1,0.986306083574268,0,1,"error-free translesion synthesis","BP",1
"15439","GO:0070990",1,0.913178648802689,0,10,"snRNP binding","MF",1
"15440","GO:0070991",1,0.960754148395712,0,3,"medium-chain-acyl-CoA dehydrogenase activity","MF",1
"15441","GO:0070992",1,0.996055861502574,0,1,"translation initiation complex","CC",1
"15442","GO:0070993",1,0.948497831403345,0,5,"translation preinitiation complex","CC",1
"15443","GO:0070994",1,0.991270348012931,0,1,"detection of oxidative stress","BP",1
"15444","GO:0070995",1,0.922764055829405,0,7,"NADPH oxidation","BP",1
"15445","GO:0070996",1,0.990764123373242,0,1,"type 1 melanocortin receptor binding","MF",1
"15447","GO:0071001",1,0.965488730067533,0,3,"U4/U6 snRNP","CC",1
"15448","GO:0071004",1,0.845837160038095,0,14,"U2-type prespliceosome","CC",1
"15449","GO:0071005",1,0.584266990051318,0,48,"U2-type precatalytic spliceosome","CC",1
"15450","GO:0071006",1,0.875342414033239,0,11,"U2-type catalytic step 1 spliceosome","CC",1
"15451","GO:0071007",1,0.745858609450337,0,26,"U2-type catalytic step 2 spliceosome","CC",1
"15452","GO:0071008",1,0.959481843803982,0,3,"U2-type post-mRNA release spliceosomal complex","CC",1
"15453","GO:0071010",1,0.845837160038095,0,14,"prespliceosome","CC",1
"15454","GO:0071011",1,0.576246156166863,0,49,"precatalytic spliceosome","CC",1
"15455","GO:0071012",1,0.875342414033239,0,11,"catalytic step 1 spliceosome","CC",1
"15456","GO:0071013",1,0.395758682806414,0,79,"catalytic step 2 spliceosome","CC",1
"15457","GO:0071014",1,0.846377744689944,0,13,"post-mRNA release spliceosomal complex","CC",1
"15458","GO:0071020",1,0.975875539184204,0,2,"post-spliceosomal complex","CC",1
"15459","GO:0071021",1,0.986306083574268,0,1,"U2-type post-spliceosomal complex","CC",1
"15460","GO:0071025",1,0.850367779572561,0,14,"RNA surveillance","BP",1
"15461","GO:0071026",1,0.986488030426509,0,1,"cytoplasmic RNA surveillance","BP",1
"15462","GO:0071027",1,0.872669007888909,0,12,"nuclear RNA surveillance","BP",1
"15463","GO:0071028",1,0.872669007888909,0,12,"nuclear mRNA surveillance","BP",1
"15464","GO:0071029",1,0.936284135008272,0,6,"nuclear ncRNA surveillance","BP",1
"15465","GO:0071030",1,0.972851369417228,0,2,"nuclear mRNA surveillance of spliceosomal pre-mRNA splicing","BP",1
"15466","GO:0071031",1,0.97906360089319,0,2,"nuclear mRNA surveillance of mRNA 3'-end processing","BP",1
"15467","GO:0071033",1,0.93949870960878,0,5,"nuclear retention of pre-mRNA at the site of transcription","BP",1
"15468","GO:0071034",1,0.952483991178487,0,4,"CUT catabolic process","BP",1
"15469","GO:0071035",1,0.936284135008272,0,6,"nuclear polyadenylation-dependent rRNA catabolic process","BP",1
"15470","GO:0071036",1,0.986359522413408,0,1,"nuclear polyadenylation-dependent snoRNA catabolic process","BP",1
"15471","GO:0071037",1,0.986359522413408,0,1,"nuclear polyadenylation-dependent snRNA catabolic process","BP",1
"15472","GO:0071038",1,0.936284135008272,0,6,"nuclear polyadenylation-dependent tRNA catabolic process","BP",1
"15473","GO:0071039",1,0.986359522413408,0,1,"nuclear polyadenylation-dependent CUT catabolic process","BP",1
"15474","GO:0071040",1,0.986359522413408,0,1,"nuclear polyadenylation-dependent antisense transcript catabolic process","BP",1
"15475","GO:0071041",1,0.986359522413408,0,1,"antisense RNA transcript catabolic process","BP",1
"15476","GO:0071042",1,0.956351920620042,0,4,"nuclear polyadenylation-dependent mRNA catabolic process","BP",1
"15477","GO:0071043",1,0.952483991178487,0,4,"CUT metabolic process","BP",1
"15478","GO:0071044",1,0.85708342846799,0,12,"histone mRNA catabolic process","BP",1
"15479","GO:0071045",1,0.987027623534047,0,1,"nuclear histone mRNA catabolic process","BP",1
"15480","GO:0071046",1,0.936284135008272,0,6,"nuclear polyadenylation-dependent ncRNA catabolic process","BP",1
"15481","GO:0071047",1,0.956351920620042,0,4,"polyadenylation-dependent mRNA catabolic process","BP",1
"15482","GO:0071048",1,0.972851369417228,0,2,"nuclear retention of unspliced pre-mRNA at the site of transcription","BP",1
"15483","GO:0071049",1,0.97906360089319,0,2,"nuclear retention of pre-mRNA with aberrant 3'-ends at the site of transcription","BP",1
"15484","GO:0071050",1,0.972798658387816,0,2,"snoRNA polyadenylation","BP",1
"15485","GO:0071051",1,0.93626805031418,0,6,"polyadenylation-dependent snoRNA 3'-end processing","BP",1
"15486","GO:0071065",1,0.973231470316938,0,2,"alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex","CC",1
"15487","GO:0071071",1,0.85754107455148,0,12,"regulation of phospholipid biosynthetic process","BP",1
"15488","GO:0071072",1,0.949494165827391,0,4,"negative regulation of phospholipid biosynthetic process","BP",1
"15489","GO:0071073",1,0.914843231216729,0,7,"positive regulation of phospholipid biosynthetic process","BP",1
"15490","GO:0071074",1,0.935775896008393,0,5,"eukaryotic initiation factor eIF2 binding","MF",1
"15491","GO:0071076",1,0.946333213022021,0,4,"RNA 3' uridylation","BP",1
"15492","GO:0071077",1,0.947597001670446,0,4,"adenosine 3',5'-bisphosphate transmembrane transporter activity","MF",1
"15494","GO:0071104",1,0.986306083574268,0,1,"response to interleukin-9","BP",1
"15495","GO:0071105",1,0.986306083574268,0,1,"response to interleukin-11","BP",1
"15496","GO:0071106",1,0.986307905827604,0,1,"adenosine 3',5'-bisphosphate transmembrane transport","BP",1
"15497","GO:0071107",1,0.947815910048103,0,4,"response to parathyroid hormone","BP",1
"15498","GO:0071108",1,0.712815609590968,0,26,"protein K48-linked deubiquitination","BP",1
"15499","GO:0071109",1,0.98654928578129,0,1,"superior temporal gyrus development","BP",1
"15500","GO:0071110",1,0.986306083574268,0,1,"histone biotinylation","BP",1
"15501","GO:0071133",1,0.972875129505481,0,2,"alpha9-beta1 integrin-ADAM8 complex","CC",1
"15502","GO:0071139",1,0.972963499824151,0,2,"resolution of recombination intermediates","BP",1
"15503","GO:0071140",1,0.972963499824151,0,2,"resolution of mitotic recombination intermediates","BP",1
"15504","GO:0071141",1,0.947122745422823,0,4,"SMAD protein complex","CC",1
"15505","GO:0071144",1,0.973255742010661,0,2,"heteromeric SMAD protein complex","CC",1
"15506","GO:0071148",1,0.972888747178045,0,2,"TEAD-1-YAP complex","CC",1
"15507","GO:0071149",1,0.973403901090577,0,2,"TEAD-2-YAP complex","CC",1
"15508","GO:0071156",1,0.528881136188985,0,51,"regulation of cell cycle arrest","BP",1
"15509","GO:0071157",1,0.790299868534927,0,19,"negative regulation of cell cycle arrest","BP",1
"15510","GO:0071158",1,0.683357807578856,0,31,"positive regulation of cell cycle arrest","BP",1
"15511","GO:0071159",1,0.978079462540735,0,2,"NF-kappaB complex","CC",1
"15512","GO:0071163",1,0.973935217137526,0,2,"DNA replication preinitiation complex assembly","BP",1
"15513","GO:0071164",1,0.986306083574268,0,1,"RNA trimethylguanosine synthase activity","MF",1
"15514","GO:0071166",1,0.471266658777059,0,61,"ribonucleoprotein complex localization","BP",1
"15515","GO:0071168",1,0.7204711072688,0,25,"protein localization to chromatin","BP",1
"15516","GO:0071169",1,0.927873663211507,0,6,"establishment of protein localization to chromatin","BP",1
"15517","GO:0071170",1,0.991756508111586,0,1,"site-specific DNA replication termination","BP",1
"15518","GO:0071171",1,0.991756508111586,0,1,"site-specific DNA replication termination at RTS1 barrier","BP",1
"15519","GO:0071173",1,0.72019034678805,0,26,"spindle assembly checkpoint","BP",1
"15520","GO:0071174",1,0.710310949592058,0,27,"mitotic spindle checkpoint","BP",1
"15521","GO:0071203",1,0.879261225563683,0,10,"WASH complex","CC",1
"15522","GO:0071204",1,0.930429675692238,0,6,"histone pre-mRNA 3'end processing complex","CC",1
"15523","GO:0071205",1,0.933370243069974,0,5,"protein localization to juxtaparanode region of axon","BP",1
"15524","GO:0071206",1,0.986306083574268,0,1,"establishment of protein localization to juxtaparanode region of axon","BP",1
"15525","GO:0071207",1,0.974227437455098,0,2,"histone pre-mRNA stem-loop binding","MF",1
"15526","GO:0071208",1,0.972359174918679,0,3,"histone pre-mRNA DCP binding","MF",1
"15527","GO:0071209",1,0.97181805611682,0,3,"U7 snRNA binding","MF",1
"15528","GO:0071211",1,0.962028094375949,0,3,"protein targeting to vacuole involved in autophagy","BP",1
"15530","GO:0071215",1,0.986519617048301,0,1,"cellular response to abscisic acid stimulus","BP",1
"15532","GO:0071218",1,0.751829011308418,0,23,"cellular response to misfolded protein","BP",1
"15534","GO:0071220",1,0.922450983479372,0,6,"cellular response to bacterial lipoprotein","BP",1
"15535","GO:0071221",1,0.922450983479372,0,6,"cellular response to bacterial lipopeptide","BP",1
"15537","GO:0071223",1,0.886486234388127,0,9,"cellular response to lipoteichoic acid","BP",1
"15538","GO:0071224",1,0.94719008500333,0,4,"cellular response to peptidoglycan","BP",1
"15539","GO:0071225",1,0.897300645816646,0,8,"cellular response to muramyl dipeptide","BP",1
"15540","GO:0071226",1,0.973182535789053,0,2,"cellular response to molecule of fungal origin","BP",1
"15544","GO:0071233",1,0.871574170772961,0,10,"cellular response to leucine","BP",1
"15546","GO:0071240",1,0.991767971204091,0,1,"cellular response to food","BP",1
"15548","GO:0071242",1,0.986596580308531,0,1,"cellular response to ammonium ion","BP",1
"15549","GO:0071243",1,0.846881168837196,0,13,"cellular response to arsenic-containing substance","BP",1
"15550","GO:0071247",1,0.995392906436684,0,1,"cellular response to chromate","BP",1
"15552","GO:0071253",1,0.91223851007079,0,7,"connexin binding","MF",1
"15553","GO:0071256",1,0.949290194418221,0,5,"translocon complex","CC",1
"15556","GO:0071262",1,0.977006491494197,0,2,"regulation of translational initiation in response to starvation","BP",1
"15557","GO:0071264",1,0.977006491494197,0,2,"positive regulation of translational initiation in response to starvation","BP",1
"15558","GO:0071265",1,0.92308203891049,0,7,"L-methionine biosynthetic process","BP",1
"15559","GO:0071267",1,0.92308203891049,0,7,"L-methionine salvage","BP",1
"15562","GO:0071279",1,0.973770784384902,0,2,"cellular response to cobalt ion","BP",1
"15563","GO:0071280",1,0.913019931481728,0,9,"cellular response to copper ion","BP",1
"15564","GO:0071281",1,0.861110325847729,0,12,"cellular response to iron ion","BP",1
"15565","GO:0071282",1,0.986306446056165,0,1,"cellular response to iron(II) ion","BP",1
"15566","GO:0071283",1,0.979802450140147,0,2,"cellular response to iron(III) ion","BP",1
"15567","GO:0071284",1,0.98801038413332,0,1,"cellular response to lead ion","BP",1
"15568","GO:0071285",1,0.860499233363373,0,12,"cellular response to lithium ion","BP",1
"15569","GO:0071286",1,0.935660442493954,0,5,"cellular response to magnesium ion","BP",1
"15570","GO:0071287",1,0.94637476159758,0,4,"cellular response to manganese ion","BP",1
"15571","GO:0071288",1,0.972876221416587,0,2,"cellular response to mercury ion","BP",1
"15572","GO:0071294",1,0.947175507760894,0,6,"cellular response to zinc ion","BP",1
"15573","GO:0071295",1,0.874100296921849,0,10,"cellular response to vitamin","BP",1
"15575","GO:0071305",1,0.898474490739271,0,8,"cellular response to vitamin D","BP",1
"15576","GO:0071307",1,0.972887563069797,0,2,"cellular response to vitamin K","BP",1
"15579","GO:0071313",1,0.901964823517235,0,8,"cellular response to caffeine","BP",1
"15580","GO:0071314",1,0.986306083574268,0,1,"cellular response to cocaine","BP",1
"15581","GO:0071315",1,0.986306083574268,0,1,"cellular response to morphine","BP",1
"15582","GO:0071316",1,0.95832942253162,0,4,"cellular response to nicotine","BP",1
"15583","GO:0071317",1,0.972798658387816,0,2,"cellular response to isoquinoline alkaloid","BP",1
"15584","GO:0071318",1,0.885446362103832,0,9,"cellular response to ATP","BP",1
"15585","GO:0071320",1,0.664906452500351,0,31,"cellular response to cAMP","BP",1
"15586","GO:0071321",1,0.933758871441009,0,5,"cellular response to cGMP","BP",1
"15588","GO:0071324",1,0.986306083574268,0,1,"cellular response to disaccharide stimulus","BP",1
"15590","GO:0071329",1,0.986306083574268,0,1,"cellular response to sucrose stimulus","BP",1
"15592","GO:0071332",1,0.974183745530064,0,2,"cellular response to fructose stimulus","BP",1
"15594","GO:0071335",1,0.959475198759155,0,3,"hair follicle cell proliferation","BP",1
"15595","GO:0071336",1,0.972798658387816,0,2,"regulation of hair follicle cell proliferation","BP",1
"15596","GO:0071338",1,0.986306083574268,0,1,"positive regulation of hair follicle cell proliferation","BP",1
"15597","GO:0071339",1,0.684881645993073,0,30,"MLL1 complex","CC",1
"15598","GO:0071340",1,0.828405762146667,0,14,"skeletal muscle acetylcholine-gated channel clustering","BP",1
"15602","GO:0071348",1,0.986306083574268,0,1,"cellular response to interleukin-11","BP",1
"15603","GO:0071349",1,0.950492559289383,0,4,"cellular response to interleukin-12","BP",1
"15604","GO:0071350",1,0.925628818186299,0,6,"cellular response to interleukin-15","BP",1
"15605","GO:0071351",1,0.927520707173054,0,6,"cellular response to interleukin-18","BP",1
"15606","GO:0071352",1,0.974290681108063,0,2,"cellular response to interleukin-2","BP",1
"15607","GO:0071353",1,0.74087998380999,0,24,"cellular response to interleukin-4","BP",1
"15608","GO:0071354",1,0.741198615324707,0,23,"cellular response to interleukin-6","BP",1
"15610","GO:0071357",1,0.653418110465294,0,34,"cellular response to type I interferon","BP",1
"15611","GO:0071359",1,0.783368415036927,0,19,"cellular response to dsRNA","BP",1
"15612","GO:0071360",1,0.835583963603376,0,14,"cellular response to exogenous dsRNA","BP",1
"15614","GO:0071362",1,0.914085114228864,0,7,"cellular response to ether","BP",1
"15618","GO:0071372",1,0.933377898804641,0,5,"cellular response to follicle-stimulating hormone stimulus","BP",1
"15619","GO:0071374",1,0.960701206753029,0,3,"cellular response to parathyroid hormone stimulus","BP",1
"15623","GO:0071379",1,0.848324359461984,0,12,"cellular response to prostaglandin stimulus","BP",1
"15624","GO:0071380",1,0.860103499798185,0,11,"cellular response to prostaglandin E stimulus","BP",1
"15628","GO:0071387",1,0.986306159684551,0,1,"cellular response to cortisol stimulus","BP",1
"15629","GO:0071389",1,0.986437327569763,0,1,"cellular response to mineralocorticoid stimulus","BP",1
"15630","GO:0071391",1,0.832481388894495,0,14,"cellular response to estrogen stimulus","BP",1
"15632","GO:0071393",1,0.986306083574268,0,1,"cellular response to progesterone stimulus","BP",1
"15634","GO:0071395",1,0.989335903609079,0,1,"cellular response to jasmonic acid stimulus","BP",1
"15636","GO:0071397",1,0.871421313815599,0,10,"cellular response to cholesterol","BP",1
"15637","GO:0071398",1,0.691171166389005,0,28,"cellular response to fatty acid","BP",1
"15638","GO:0071400",1,0.986580041997108,0,1,"cellular response to oleic acid","BP",1
"15639","GO:0071401",1,0.986306446056165,0,1,"cellular response to triglyceride","BP",1
"15640","GO:0071402",1,0.714588473270042,0,26,"cellular response to lipoprotein particle stimulus","BP",1
"15641","GO:0071403",1,0.972798658387816,0,2,"cellular response to high density lipoprotein particle stimulus","BP",1
"15642","GO:0071404",1,0.824780095997372,0,15,"cellular response to low-density lipoprotein particle stimulus","BP",1
"15644","GO:0071412",1,0.986620618799058,0,1,"cellular response to genistein","BP",1
"15645","GO:0071413",1,0.986620618799058,0,1,"cellular response to hydroxyisoflavone","BP",1
"15646","GO:0071415",1,0.865955537146244,0,11,"cellular response to purine-containing compound","BP",1
"15648","GO:0071418",1,0.986762998601314,0,1,"cellular response to amine stimulus","BP",1
"15649","GO:0071420",1,0.96031563623884,0,3,"cellular response to histamine","BP",1
"15650","GO:0071421",1,0.972866716734206,0,2,"manganese ion transmembrane transport","BP",1
"15651","GO:0071422",1,0.963822597141363,0,3,"succinate transmembrane transport","BP",1
"15652","GO:0071423",1,0.963822597141363,0,3,"malate transmembrane transport","BP",1
"15653","GO:0071424",1,0.987038216090393,0,1,"rRNA (cytosine-N4-)-methyltransferase activity","MF",1
"15654","GO:0071425",1,0.733270114510159,0,23,"hematopoietic stem cell proliferation","BP",1
"15655","GO:0071426",1,0.477461674941524,0,60,"ribonucleoprotein complex export from nucleus","BP",1
"15656","GO:0071427",1,0.575724522436609,0,45,"mRNA-containing ribonucleoprotein complex export from nucleus","BP",1
"15657","GO:0071428",1,0.852527463773749,0,13,"rRNA-containing ribonucleoprotein complex export from nucleus","BP",1
"15658","GO:0071431",1,0.960177217840451,0,3,"tRNA-containing ribonucleoprotein complex export from nucleus","BP",1
"15659","GO:0071437",1,0.840902987932257,0,13,"invadopodium","CC",1
"15660","GO:0071438",1,0.946450400430236,0,4,"invadopodium membrane","CC",1
"15661","GO:0071439",1,0.911929102639727,0,7,"clathrin complex","CC",1
"15662","GO:0071440",1,0.934314090420955,0,5,"regulation of histone H3-K14 acetylation","BP",1
"15663","GO:0071441",1,0.986306083574268,0,1,"negative regulation of histone H3-K14 acetylation","BP",1
"15664","GO:0071442",1,0.960445295524971,0,3,"positive regulation of histone H3-K14 acetylation","BP",1
"15666","GO:0071449",1,0.991314339143158,0,1,"cellular response to lipid hydroperoxide","BP",1
"15667","GO:0071450",1,0.798121002035115,0,19,"cellular response to oxygen radical","BP",1
"15668","GO:0071451",1,0.798121002035115,0,19,"cellular response to superoxide","BP",1
"15671","GO:0071456",1,0.339421951812875,0,85,"cellular response to hypoxia","BP",1
"15672","GO:0071458",1,0.935708263502899,0,5,"integral component of cytoplasmic side of endoplasmic reticulum membrane","CC",1
"15673","GO:0071459",1,0.815031645092694,0,16,"protein localization to chromosome, centromeric region","BP",1
"15675","GO:0071461",1,0.972975822708212,0,2,"cellular response to redox state","BP",1
"15676","GO:0071462",1,0.972798658387816,0,2,"cellular response to water stimulus","BP",1
"15677","GO:0071464",1,0.986306083574268,0,1,"cellular response to hydrostatic pressure","BP",1
"15679","GO:0071467",1,0.818453914466734,0,15,"cellular response to pH","BP",1
"15680","GO:0071468",1,0.913016643829752,0,7,"cellular response to acidic pH","BP",1
"15681","GO:0071470",1,0.671612624465252,0,30,"cellular response to osmotic stress","BP",1
"15682","GO:0071472",1,0.853217110889966,0,12,"cellular response to salt stress","BP",1
"15683","GO:0071474",1,0.878064403145199,0,10,"cellular hyperosmotic response","BP",1
"15684","GO:0071475",1,0.91388205588932,0,7,"cellular hyperosmotic salinity response","BP",1
"15685","GO:0071476",1,0.920711687067198,0,6,"cellular hypotonic response","BP",1
"15686","GO:0071477",1,0.972933301722754,0,2,"cellular hypotonic salinity response","BP",1
"15690","GO:0071481",1,0.899366920099838,0,8,"cellular response to X-ray","BP",1
"15692","GO:0071484",1,0.986320272770737,0,1,"cellular response to light intensity","BP",1
"15693","GO:0071486",1,0.986320272770737,0,1,"cellular response to high light intensity","BP",1
"15694","GO:0071492",1,0.960816361488876,0,3,"cellular response to UV-A","BP",1
"15695","GO:0071493",1,0.913157892780545,0,8,"cellular response to UV-B","BP",1
"15696","GO:0071494",1,0.939845534384409,0,5,"cellular response to UV-C","BP",1
"15699","GO:0071497",1,0.986327856785524,0,1,"cellular response to freezing","BP",1
"15703","GO:0071501",1,0.872200834053682,0,10,"cellular response to sterol depletion","BP",1
"15704","GO:0071502",1,0.963210079908026,0,3,"cellular response to temperature stimulus","BP",1
"15705","GO:0071503",1,0.946337047195392,0,4,"response to heparin","BP",1
"15706","GO:0071504",1,0.946337047195392,0,4,"cellular response to heparin","BP",1
"15707","GO:0071505",1,0.972817901074425,0,2,"response to mycophenolic acid","BP",1
"15708","GO:0071506",1,0.972817901074425,0,2,"cellular response to mycophenolic acid","BP",1
"15709","GO:0071514",1,0.65853423565338,0,32,"genetic imprinting","BP",1
"15710","GO:0071515",1,0.991756508111586,0,1,"genetic imprinting at mating-type locus","BP",1
"15711","GO:0071516",1,0.991756508111586,0,1,"establishment of imprinting at mating-type locus","BP",1
"15713","GO:0071528",1,0.986306083574268,0,1,"tRNA re-export from nucleus","BP",1
"15714","GO:0071529",1,0.991318013367925,0,1,"cementum mineralization","BP",1
"15715","GO:0071532",1,0.926776547835337,0,6,"ankyrin repeat binding","MF",1
"15716","GO:0071535",1,0.959640825822602,0,3,"RING-like zinc finger domain binding","MF",1
"15717","GO:0071539",1,0.650271389543278,0,32,"protein localization to centrosome","BP",1
"15718","GO:0071540",1,0.986306083574268,0,1,"eukaryotic translation initiation factor 3 complex, eIF3e","CC",1
"15719","GO:0071541",1,0.910967327175125,0,8,"eukaryotic translation initiation factor 3 complex, eIF3m","CC",1
"15721","GO:0071543",1,0.947825493296601,0,4,"diphosphoinositol polyphosphate metabolic process","BP",1
"15722","GO:0071544",1,0.986751421671132,0,1,"diphosphoinositol polyphosphate catabolic process","BP",1
"15723","GO:0071545",1,0.806250794218483,0,16,"inositol phosphate catabolic process","BP",1
"15724","GO:0071546",1,0.972868551708623,0,2,"pi-body","CC",1
"15725","GO:0071547",1,0.98637694194996,0,1,"piP-body","CC",1
"15728","GO:0071550",1,0.972831351808051,0,2,"death-inducing signaling complex assembly","BP",1
"15729","GO:0071553",1,0.960107380554376,0,3,"G protein-coupled pyrimidinergic nucleotide receptor activity","MF",1
"15730","GO:0071554",1,0.973764017886594,0,2,"cell wall organization or biogenesis","BP",1
"15731","GO:0071556",1,0.935708263502899,0,5,"integral component of lumenal side of endoplasmic reticulum membrane","CC",1
"15732","GO:0071557",1,0.933398552638196,0,5,"histone H3-K27 demethylation","BP",1
"15733","GO:0071558",1,0.933398552638196,0,5,"histone demethylase activity (H3-K27 specific)","MF",1
"15736","GO:0071561",1,0.986306083574268,0,1,"nucleus-vacuole junction","CC",1
"15737","GO:0071564",1,0.851394687614273,0,12,"npBAF complex","CC",1
"15738","GO:0071565",1,0.83035132925911,0,14,"nBAF complex","CC",1
"15739","GO:0071566",1,0.988209024104257,0,1,"UFM1 activating enzyme activity","MF",1
"15740","GO:0071567",1,0.97876357031744,0,2,"UFM1 hydrolase activity","MF",1
"15741","GO:0071568",1,0.977601923243335,0,2,"UFM1 transferase activity","MF",1
"15742","GO:0071569",1,0.939519605976852,0,6,"protein ufmylation","BP",1
"15743","GO:0071573",1,0.987732673548832,0,1,"shelterin complex assembly","BP",1
"15744","GO:0071577",1,0.802982215311438,0,16,"zinc ion transmembrane transport","BP",1
"15745","GO:0071578",1,0.933371370753717,0,5,"zinc ion import across plasma membrane","BP",1
"15746","GO:0071579",1,0.972798658387816,0,2,"regulation of zinc ion transport","BP",1
"15747","GO:0071580",1,0.972798658387816,0,2,"regulation of zinc ion transmembrane transport","BP",1
"15748","GO:0071581",1,0.986306083574268,0,1,"regulation of zinc ion transmembrane import","BP",1
"15749","GO:0071582",1,0.972798658387816,0,2,"negative regulation of zinc ion transport","BP",1
"15750","GO:0071583",1,0.972798658387816,0,2,"negative regulation of zinc ion transmembrane transport","BP",1
"15751","GO:0071584",1,0.986306083574268,0,1,"negative regulation of zinc ion transmembrane import","BP",1
"15752","GO:0071585",1,0.986306083574268,0,1,"detoxification of cadmium ion","BP",1
"15753","GO:0071586",1,0.977175474201575,0,2,"CAAX-box protein processing","BP",1
"15754","GO:0071593",1,0.935996306625542,0,5,"lymphocyte aggregation","BP",1
"15755","GO:0071594",1,0.972801147680721,0,2,"thymocyte aggregation","BP",1
"15756","GO:0071595",1,0.977042269769052,0,2,"Nem1-Spo7 phosphatase complex","CC",1
"15757","GO:0071596",1,0.959475198759155,0,3,"ubiquitin-dependent protein catabolic process via the N-end rule pathway","BP",1
"15758","GO:0071598",1,0.925666076967281,0,6,"neuronal ribonucleoprotein granule","CC",1
"15761","GO:0071602",1,0.986384885322769,0,1,"phytosphingosine biosynthetic process","BP",1
"15762","GO:0071603",1,0.961260326626361,0,3,"endothelial cell-cell adhesion","BP",1
"15764","GO:0071605",1,0.848556393400618,0,14,"monocyte chemotactic protein-1 production","BP",1
"15765","GO:0071608",1,0.959608008180806,0,3,"macrophage inflammatory protein-1 alpha production","BP",1
"15766","GO:0071609",1,0.930254679348178,0,6,"chemokine (C-C motif) ligand 5 production","BP",1
"15767","GO:0071611",1,0.973918530728091,0,2,"granulocyte colony-stimulating factor production","BP",1
"15768","GO:0071612",1,0.986317342980441,0,1,"IP-10 production","BP",1
"15769","GO:0071613",1,0.972843604921377,0,2,"granzyme B production","BP",1
"15770","GO:0071614",1,0.973941819162587,0,2,"linoleic acid epoxygenase activity","MF",1
"15771","GO:0071616",1,0.735268970425436,0,24,"acyl-CoA biosynthetic process","BP",1
"15772","GO:0071617",1,0.838830340982255,0,14,"lysophospholipid acyltransferase activity","MF",1
"15773","GO:0071619",1,0.986436621152383,0,1,"phosphorylation of RNA polymerase II C-terminal domain serine 2 residues","BP",1
"15776","GO:0071623",1,0.972798788488305,0,2,"negative regulation of granulocyte chemotaxis","BP",1
"15777","GO:0071624",1,0.763542922264587,0,22,"positive regulation of granulocyte chemotaxis","BP",1
"15778","GO:0071625",1,0.836184070611637,0,13,"vocalization behavior","BP",1
"15779","GO:0071626",1,0.986306083574268,0,1,"mastication","BP",1
"15780","GO:0071629",1,0.987773591598064,0,1,"cytoplasm protein quality control by the ubiquitin-proteasome system","BP",1
"15781","GO:0071630",1,0.959960593124299,0,3,"nuclear protein quality control by the ubiquitin-proteasome system","BP",1
"15784","GO:0071635",1,0.917046072029896,0,7,"negative regulation of transforming growth factor beta production","BP",1
"15786","GO:0071637",1,0.848556393400618,0,14,"regulation of monocyte chemotactic protein-1 production","BP",1
"15787","GO:0071638",1,0.931638842907136,0,6,"negative regulation of monocyte chemotactic protein-1 production","BP",1
"15788","GO:0071639",1,0.910854868006488,0,8,"positive regulation of monocyte chemotactic protein-1 production","BP",1
"15789","GO:0071640",1,0.972933301722754,0,2,"regulation of macrophage inflammatory protein 1 alpha production","BP",1
"15790","GO:0071641",1,0.986306083574268,0,1,"negative regulation of macrophage inflammatory protein 1 alpha production","BP",1
"15791","GO:0071642",1,0.986442586002225,0,1,"positive regulation of macrophage inflammatory protein 1 alpha production","BP",1
